,Unnamed: 0,high,low,open,close,volume,tic,date,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
51749,51749,60.5,57.0,60.0,57.0,208600,BVH,2016-05-09,1.9427173563940696,62.60348306925653,48.04651693074347,55.413677840796495,97.32756426571623,30.22783089020936,53.93333333333333,53.19833333333334,14.56999969482422,28.947524077702003
51783,51783,58.5,56.5,56.5,58.0,497730,BVH,2016-05-10,1.8352919907705496,62.78847986176488,48.51152013823512,56.907594725562696,78.64021009629393,25.91869894020893,54.11666666666667,53.336666666666666,13.630000114440918,33.562074401000096
51817,51817,60.5,58.5,59.0,60.0,330510,BVH,2016-05-11,1.88975596937582,63.08257822355044,49.167421776449565,59.70123074379442,110.62089250425105,35.10092869538815,54.36666666666667,53.505,14.6899995803833,36.35182333263902
51851,51851,61.0,59.5,60.0,60.0,178840,BVH,2016-05-12,1.9108914971221007,63.47481202755003,49.47518797244997,59.70123074379442,109.79189771022256,37.18172359673635,54.6,53.67999999999999,14.40999984741211,51.58207082785089
51885,51885,60.0,58.0,59.0,58.5,290870,BVH,2016-05-13,1.7860160103464295,63.60565460039971,49.89434539960029,56.74845215391951,77.41130175386644,24.391812132752317,54.81666666666667,53.82833333333333,15.039999961853027,47.10703626544608
51919,51919,59.0,57.5,58.0,59.0,213810,BVH,2016-05-16,1.7077116715866154,63.694548402467774,50.45545159753223,57.47373407436936,66.05193827625138,20.39225171736464,55.06666666666667,53.986666666666665,14.68000030517578,33.40742705052044
51953,51953,63.0,59.0,59.0,63.0,900810,BVH,2016-05-17,1.9459893358450344,64.35589411278333,50.84410588721667,62.656205180803056,116.17060447990188,37.56073505953512,55.5,54.208333333333336,15.56999969482422,43.11227851893102
51987,51987,63.5,61.5,63.5,61.5,308140,BVH,2016-05-18,1.9908394792287536,64.57041329009651,51.52958670990349,59.82782753278793,117.44884205366996,39.309654910862,55.91,54.4,15.949999809265137,52.66628886691005
52021,52021,62.0,60.5,61.0,61.5,225420,BVH,2016-05-19,2.0032908510623955,64.35404563237185,52.79595436762816,59.82782753278793,96.92089452603484,31.43867182551123,56.31666666666667,54.56666666666667,16.329999923706055,20.29671036411535
52055,52055,61.0,59.5,61.0,59.5,361110,BVH,2016-05-20,1.830672514452715,63.704248299007794,54.24575170099221,56.20746111756883,67.9611650485437,23.95238688962227,56.61666666666667,54.69166666666667,15.199999809265137,32.66015611797108
52089,52089,60.5,59.5,60.0,59.5,239330,BVH,2016-05-23,1.6745678630980905,63.103045870709565,55.49695412929043,56.207461117568826,61.36210384356049,23.95238688962227,56.9,54.8,15.81999969482422,44.5373762686134
52123,52123,60.5,58.5,59.5,60.0,241520,BVH,2016-05-24,1.5730662945085925,62.88850381220556,56.16149618779444,56.90514903173816,55.056710775047286,16.378098452108592,57.18333333333333,54.94166666666667,14.420000076293944,27.673788128667635
52157,52157,60.5,59.5,60.0,59.5,248820,BVH,2016-05-25,1.4357295522289777,62.62718654216233,56.77281345783768,55.98249980995651,56.091370558375615,16.378098452108585,57.48333333333333,55.06666666666667,13.899999618530272,20.516726415792974
52191,52191,60.0,58.0,59.5,58.0,318530,BVH,2016-05-26,1.1921098304745286,62.64902659414395,56.60097340585605,53.3004876140992,26.594301221166887,5.34449337910665,57.65,55.16666666666666,13.43000030517578,20.93436545076056
52225,52225,59.0,57.5,58.0,58.0,168990,BVH,2016-05-27,0.987654380889424,62.64902659414395,56.60097340585605,53.3004876140992,10.964912280701697,1.9020136961464664,57.81666666666667,55.266666666666666,13.119999885559082,181.65435647795397
52259,52259,60.5,58.5,59.0,60.0,152120,BVH,2016-05-31,0.8629309167783035,62.51276681632779,56.68723318367221,56.36075854168052,47.31638418079071,11.78423137471874,58.266666666666666,55.4,14.1899995803833,230.60695364392436
52293,52293,61.0,59.5,59.5,60.0,188800,BVH,2016-06-01,0.8584494256651638,62.30604486233147,56.74395513766853,56.36075854168052,60.57673698471066,14.84103227824313,58.516666666666666,55.48333333333333,14.199999809265137,13.972795303481831
52327,52327,60.5,59.5,60.0,60.0,178510,BVH,2016-06-02,0.8451553864663737,62.33907643645805,56.76092356354194,56.36075854168052,51.39565795303511,14.841032278243135,58.81666666666667,55.56666666666667,13.630000114440918,26.02660536438644
52361,52361,60.5,59.5,60.0,59.5,207240,BVH,2016-06-03,0.7852223883879361,62.33907643645805,56.76092356354194,55.348486266567775,39.3700787401576,14.841032278243135,59.083333333333336,55.65,13.470000267028809,29.136248508118804
52395,52395,61.0,59.5,60.0,61.0,276020,BVH,2016-06-06,0.8489760521340131,62.33538401911602,57.16461598088398,57.70594628891695,68.88068880688787,18.29914098362818,59.35,55.78333333333333,13.649999618530272,34.18979734021846
52429,52429,62.0,60.5,61.0,61.0,243090,BVH,2016-06-07,0.8892505630218679,62.40473236305023,57.39526763694977,57.70594628891695,106.83012259194427,24.82552118114551,59.53333333333333,55.90833333333333,14.050000190734863,22.89863979162887
52463,52463,64.5,60.5,61.0,63.0,808120,BVH,2016-06-08,1.0702149169878936,62.91356421265265,57.18643578734734,60.66892935308508,198.5185185185182,38.05030608086396,59.766666666666666,56.06666666666667,14.079999923706056,23.721130707690456
52497,52497,63.5,62.0,63.0,63.0,66230,BVH,2016-06-09,1.1997999246024378,63.3522757026073,57.04772429739271,60.66892935308509,191.03521878335093,38.050306080863976,59.88333333333333,56.23333333333333,14.640000343322754,252.96933389234812
52531,52531,64.5,62.5,63.0,64.5,566080,BVH,2016-06-10,1.4073118260143789,64.08358832221886,56.91641167778114,62.76273062903358,222.7658186562292,42.660895805550766,60.1,56.425,17.030000686645508,26.31018340724054
52565,52565,64.0,61.5,64.0,62.5,311490,BVH,2016-06-13,1.3943104744024808,64.29184654738822,57.058153452611776,58.46943695436693,140.2284263959387,32.1475684924436,60.25,56.575,20.96999931335449,40.21560690316325
52599,52599,63.0,61.5,61.5,62.5,220970,BVH,2016-06-14,1.3682346522062403,64.20557383036038,57.094426169639625,58.46943695436693,109.51526032316008,32.14756849244361,60.3,56.71666666666667,20.5,30.25249379933041
52633,52633,62.5,61.5,62.5,62.5,166950,BVH,2016-06-15,1.3322124592923077,64.33318042491503,57.06681957508498,58.46943695436693,93.24208725406308,32.14756849244362,60.333333333333336,56.86666666666667,20.13999938964844,33.037534374036774
52667,52667,63.5,62.0,62.5,62.0,146940,BVH,2016-06-16,1.2489219952225028,64.38811630345221,57.0618836965478,57.38305581446035,100.05350454788676,37.75105489905375,60.41666666666666,57.016666666666666,19.3700008392334,28.363481862457665
52701,52701,62.0,59.0,62.0,59.0,683100,BVH,2016-06-17,0.9301169650228188,64.40490428883925,56.995095711160765,51.44957423915167,-21.339816315504837,8.908189858802324,60.4,57.10833333333333,19.40999984741211,48.86221765576441
52735,52735,60.5,59.5,59.5,60.0,189730,BVH,2016-06-20,0.7495134004501622,64.40245621462881,57.04754378537119,53.12107126063808,-25.210084033613445,8.908189858802327,60.5,57.21666666666667,18.3700008392334,56.45564284096849
52769,52769,61.5,60.0,60.0,60.5,150610,BVH,2016-06-21,0.6393594578311266,64.41347548532329,57.08652451467671,53.94126756321011,3.54609929077994,15.636474010632634,60.583333333333336,57.35,18.479999542236328,25.813157116090903
52803,52803,61.0,60.0,60.5,60.0,211900,BVH,2016-06-22,0.5058843237810962,64.40926673991163,57.14073326008837,52.98232109166235,-15.587529976018926,15.636474010632645,60.583333333333336,57.475,21.170000076293945,17.95817887634447
52837,52837,60.5,59.5,59.5,60.5,158340,BVH,2016-06-23,0.4354307649238933,64.29659271995467,57.50340728004532,53.83139064524032,-24.580335731415243,10.95410369483345,60.6,57.6,17.25,68.70061173701424
52871,52871,60.5,56.5,60.5,58.5,853710,BVH,2016-06-24,0.2157257741961729,64.23805233726539,57.61194766273461,50.08853033008241,-113.09523809523796,11.920797933684426,60.6,57.708333333333336,25.76000022888184,75.33144496312399
52905,52905,59.5,56.5,56.5,59.5,130370,BVH,2016-06-27,0.1209059008431694,64.16173236370436,57.78826763629564,51.821205725958336,-113.09523809523796,11.920797933684426,60.61666666666667,57.84166666666667,23.850000381469727,41.57461988093815
52939,52939,59.0,57.5,58.5,58.5,90610,BVH,2016-06-28,-0.0345330985170875,64.24978396789477,57.55021603210522,50.02471599576416,-115.04424778761047,11.92079793368442,60.46666666666667,57.98333333333333,18.75,30.154992463485826
52973,52973,59.5,58.5,58.5,59.5,213390,BVH,2016-06-29,-0.0761501709672387,64.26033991140851,57.489660088591485,51.75490538628056,-67.51824817518244,7.412520733051907,60.4,58.155,16.639999389648438,34.549748968601655
53007,53007,60.0,59.0,59.5,59.0,219070,BVH,2016-06-30,-0.1477743710809775,64.29327729116444,57.35672270883557,50.84441597780095,-55.55555555555553,2.9783790951701734,60.31666666666667,58.31666666666667,15.630000114440918,25.552841696862387
53041,53041,60.5,59.0,59.0,60.0,159280,BVH,2016-07-01,-0.1224340791919544,64.28511280746149,57.41488719253852,52.57074255625329,-27.376191940941407,1.3738373409978315,60.333333333333336,58.475,14.770000457763672,25.74778537664288
53075,53075,63.5,61.0,61.0,62.5,576180,BVH,2016-07-05,0.1468410919822389,64.41837282964825,57.38162717035176,56.61953770683938,100.23515579071152,23.346392081375424,60.45,58.81666666666667,15.579999923706056,108.62359492046528
53109,53109,63.0,61.5,61.5,62.5,197040,BVH,2016-07-06,0.3082406256161079,64.33720191572489,57.41279808427511,56.61953770683938,91.67604049493862,23.346392081375416,60.55,59.016666666666666,14.960000038146973,33.074402759207786
53143,53143,63.0,61.5,62.5,63.0,273960,BVH,2016-07-07,0.4710665778863472,64.33720191572489,57.41279808427511,57.40303878281997,91.58415841584178,23.346392081375424,60.71666666666667,59.18333333333333,14.760000228881836,55.128057317768985
53177,53177,63.0,61.0,63.0,61.0,235920,BVH,2016-07-08,0.433724328777437,63.71574813969784,57.68425186030216,53.41130252687712,45.454545454545446,17.93908383343221,60.81666666666667,59.31666666666667,13.199999809265137,44.24234178114
53211,53211,62.0,59.5,61.5,59.5,241850,BVH,2016-07-11,0.2798667338484932,63.48616290957509,57.6138370904249,50.67714450559334,-25.93240093240074,3.402256154634446,60.85,59.43333333333333,13.539999961853027,43.21747875707463
53245,53245,61.0,59.0,60.0,61.0,150350,BVH,2016-07-12,0.275791789287652,63.2749060134576,57.67509398654241,53.15771607034161,-27.482269503546117,0.948026412167078,60.88333333333333,59.575,13.550000190734863,30.12570855200657
53279,53279,63.0,61.0,61.5,62.0,669280,BVH,2016-07-13,0.3492283223036523,63.18187808928625,57.71812191071376,54.72795471846965,56.84454756380487,14.442973081419064,60.95,59.73333333333333,13.039999961853027,91.02709906652332
53313,53313,66.0,62.0,62.0,62.5,1137970,BVH,2016-07-14,0.4426702974893644,63.2749060134576,57.67509398654241,55.49954249215206,122.92817679557989,31.25017890572736,61.03333333333333,59.925,12.81999969482422,96.6428272379562
53347,53347,64.0,62.5,62.5,62.5,229040,BVH,2016-07-15,0.5108351464526564,63.4988224714204,57.80117752857959,55.49954249215206,91.05691056910572,31.250178905727367,61.13333333333333,60.10833333333333,12.670000076293944,75.07999246017266
53381,53381,64.5,62.5,62.5,64.0,203710,BVH,2016-07-18,0.6780772914073268,64.04703810292665,57.65296189707336,57.80815733393566,113.3592736705577,33.72951897067666,61.23333333333333,60.29166666666666,12.4399995803833,37.92517023713836
53415,53415,66.5,62.0,64.5,64.0,714450,BVH,2016-07-19,0.801380085415623,64.51143989735672,57.53856010264327,57.80815733393566,124.32828529555466,42.58325874828173,61.333333333333336,60.43333333333333,11.970000267028809,56.59936291733152
53449,53449,64.5,61.5,64.0,61.5,342030,BVH,2016-07-20,0.6894221025398863,64.55801890348047,57.64198109651954,52.912195198699685,51.47058823529402,37.66803329261532,61.28333333333333,60.525,11.770000457763672,62.12946604456013
53483,53483,62.5,60.5,61.5,60.5,318580,BVH,2016-07-21,0.5140769922806641,64.55801890348047,57.64198109651954,51.12064693062533,-5.050505050505517,28.218319015226744,61.2,60.54166666666666,12.739999771118164,43.77985803121208
53517,53517,60.0,57.0,60.0,60.0,595100,BVH,2016-07-22,0.3309538774931795,64.45612625079718,57.8938737492028,50.24076930188545,-97.3180076628353,2.0185983106638776,61.05,60.575,12.020000457763672,79.15308024605056
53551,53551,60.0,58.5,60.0,59.0,147910,BVH,2016-07-25,0.1039377177309788,64.49191876810579,57.8080812318942,48.51318605271389,-83.96946564885504,2.018598310663884,60.93333333333333,60.59166666666667,12.869999885559082,64.19873079246757
53585,53585,59.5,57.5,58.0,59.0,299770,BVH,2016-07-26,-0.0751084213161092,64.44004614297802,57.90995385702197,48.51318605271389,-100.1006036217302,4.3616558391623705,60.81666666666667,60.55833333333333,13.050000190734863,45.73569349135872
53619,53619,60.0,58.0,60.0,60.0,188990,BVH,2016-07-27,-0.1347587191870118,64.4183683345491,57.9816316654509,50.34057463490722,-66.10942249240098,0.9860350880013844,60.73333333333333,60.53333333333333,12.829999923706056,57.86138679888816
53653,53653,60.0,58.5,60.0,59.5,336000,BVH,2016-07-28,-0.2198436110324522,64.37852768215083,58.07147231784918,49.43307639975392,-62.88981288981302,0.98603508800139,60.65,60.53333333333333,12.720000267028809,40.21497607072413
53687,53687,60.5,59.0,59.5,59.0,148750,BVH,2016-07-29,-0.3238862629223931,64.44004614297802,57.90995385702197,48.52808586154739,-53.83822771767156,2.613439456533111,60.65,60.525,11.869999885559082,30.9505735582322
53721,53721,59.5,58.5,59.5,58.5,133060,BVH,2016-08-01,-0.4415961894695215,64.54327729116447,57.606722708835534,47.62611030185074,-81.19011598587998,1.1527826585337042,60.6,60.55,12.4399995803833,35.48176965861179
53755,53755,59.5,58.0,59.0,58.5,326130,BVH,2016-08-02,-0.5287866311862714,64.45675199705492,57.29324800294508,47.62611030185074,-83.12958435207831,4.884565607509128,60.53333333333333,60.55833333333333,13.369999885559082,60.04259718211516
53789,53789,58.5,57.0,58.0,57.0,265570,BVH,2016-08-03,-0.7107302920049676,64.48790296608207,56.71209703391793,44.9442070932516,-124.41643323996269,11.988289625193618,60.43333333333333,60.50833333333333,12.859999656677246,36.12138843865061
53823,53823,59.0,56.5,57.0,57.5,339080,BVH,2016-08-04,-0.8052932138201356,64.27568281906146,56.37431718093855,45.992905959144544,-109.3189964157705,11.988289625193609,60.333333333333336,60.46666666666667,12.420000076293944,58.14417162178172
53857,53857,58.5,57.0,57.0,58.0,158880,BVH,2016-08-05,-0.8303178025491604,64.24381594052616,56.10618405947383,47.03653798780253,-100.6205673758866,11.98828962519361,60.31666666666667,60.458333333333336,11.390000343322754,74.20065818465227
53891,53891,58.5,57.0,57.5,57.5,136670,BVH,2016-08-08,-0.8803476905556735,64.30863723180333,55.84136276819668,46.11469035919613,-104.72234368167904,11.988289625193614,60.25,60.43333333333333,11.5,56.29912643075431
53925,53925,58.5,57.0,57.0,58.5,121590,BVH,2016-08-09,-0.8297403641726788,64.21614580153853,55.68385419846148,48.2145246025297,-90.61277705345512,11.988289625193614,60.25,60.35833333333333,11.65999984741211,65.96401652102193
53959,53959,60.0,58.0,58.0,60.0,188960,BVH,2016-08-10,-0.6609768991811791,64.00616219732953,55.69383780267047,51.16736072007112,-38.79686137750648,3.15505423323743,60.266666666666666,60.333333333333336,12.050000190734863,60.10289665376253
53993,53993,61.0,59.5,60.0,61.0,267670,BVH,2016-08-11,-0.4414502311772352,63.78124512480011,55.76875487519989,53.01502218292891,5.524861878452919,11.66728141238674,60.333333333333336,60.325,11.68000030517578,45.95197469011738
54027,54027,61.0,59.5,61.0,59.5,177990,BVH,2016-08-12,-0.3840837507618673,63.42077327257919,55.82922672742081,50.07501873579703,-14.627659574468112,11.667281412386734,60.31666666666667,60.325,11.550000190734863,36.30230653032788
54061,54061,60.0,59.5,59.5,59.5,76590,BVH,2016-08-15,-0.3347614797724816,62.588796176085225,56.21120382391477,50.07501873579703,-26.605101143359544,11.667281412386751,60.28333333333333,60.325,11.8100004196167,38.08169825586788
54095,54095,60.0,59.0,59.0,59.0,189260,BVH,2016-08-16,-0.3321897691138815,61.49183913330947,56.80816086669053,49.10364165382048,-36.86948654150657,5.978178518586807,60.16666666666666,60.30833333333333,12.640000343322754,40.17699241580009
54129,54129,60.0,58.5,59.0,59.0,202860,BVH,2016-08-17,-0.3263892576962988,61.08910424052982,56.960895759470176,49.10364165382048,-40.73033707865173,0.5046462757907973,60.05,60.3,12.1899995803833,28.19984444878631
54163,54163,59.5,58.5,59.0,58.5,79130,BVH,2016-08-18,-0.3580112016546408,60.8790780569402,56.9709219430598,48.10501399308198,-51.85909980430524,0.50464627579079,59.9,60.30833333333333,11.43000030517578,69.24792526339607
54197,54197,61.5,58.5,59.0,60.0,276320,BVH,2016-08-19,-0.2590482095803637,60.8790780569402,56.9709219430598,51.18592707814951,2.0481310803891377,19.506622267651164,59.86666666666667,60.34166666666667,11.34000015258789,229.00564902647
54231,54231,60.5,59.5,60.0,59.5,77830,BVH,2016-08-22,-0.2184470253673964,60.920840055991206,56.9791599440088,50.15908037032592,-4.90829243089635,19.506622267651167,59.86666666666667,60.35833333333333,12.270000457763672,30.617389164856025
54265,54265,60.0,59.0,59.0,59.5,84580,BVH,2016-08-23,-0.1841475559655876,60.96113615900042,56.98886384099959,50.15908037032592,-19.22077922077923,13.323830620384197,59.81666666666667,60.35,12.380000114440918,30.053521788834324
54299,54299,59.5,59.0,59.5,59.0,112450,BVH,2016-08-24,-0.1950622445429104,60.851955602685344,56.99804439731465,49.10487276463772,-32.23140495867794,13.323830620384197,59.71666666666667,60.333333333333336,13.449999809265137,29.565681027355897
