,date,close,open,high,low,volumn,change
1057,2018-01-17,1034.69,1061.98,1064.77,1034.69,332.61K,-2.66%
1056,2018-01-18,1050.25,1028.76,1050.25,1020.01,281.60K,1.50%
1055,2018-01-19,1062.07,1054.33,1067.21,1053.37,342.47K,1.13%
1054,2018-01-22,1087.42,1066.86,1088.05,1066.61,266.11K,2.39%
1053,2018-01-23,1087.42,1066.86,1088.05,1066.61,266.11K,0.00%
1052,2018-01-25,1104.57,1098.44,1117.08,1098.44,510.92K,1.58%
1051,2018-01-26,1115.64,1119.78,1123.83,1103.06,292.97K,1.00%
1050,2018-01-29,1109.8,1121.78,1130.1,1109.8,276.73K,-0.52%
1049,2018-01-30,1110.56,1099.98,1110.56,1092.44,335.41K,0.07%
1048,2018-01-31,1110.36,1112.23,1128.1,1104.98,351.21K,-0.02%
1047,2018-02-01,1099.67,1111.74,1111.74,1090.25,269.17K,-0.96%
1046,2018-02-02,1105.04,1098.66,1105.04,1091.06,200.31K,0.49%
1045,2018-02-05,1048.71,1089.62,1090.88,1048.71,282.04K,-5.10%
1044,2018-02-06,1011.6,1026.08,1026.08,983.06,480.71K,-3.54%
1043,2018-02-07,1040.55,1040.53,1048.54,1034.13,241.18K,2.86%
1042,2018-02-08,1023.25,1031.46,1039.61,1023.25,181.50K,-1.66%
1041,2018-02-09,1003.94,991.09,1003.94,973.78,243.23K,-1.89%
1040,2018-02-12,1041.79,1011.64,1041.79,1011.64,171.10K,3.77%
1039,2018-02-13,1059.73,1053.31,1060.48,1052.86,174.29K,1.72%
1038,2018-02-21,1087.15,1073.33,1092.65,1070.43,177.57K,2.59%
1037,2018-02-22,1076.03,1087.15,1091.62,1074.27,200.37K,-1.02%
1036,2018-02-23,1102.85,1086.81,1102.85,1081.31,189.08K,2.49%
1035,2018-02-26,1114.53,1115.9,1127.57,1114.06,234.11K,1.06%
1034,2018-02-27,1119.61,1124.03,1124.03,1106.77,196.67K,0.46%
1033,2018-02-28,1121.54,1110.3,1129.89,1109.89,232.59K,0.17%
1032,2018-03-01,1115.79,1121.54,1129.3,1110.92,227.40K,-0.51%
1031,2018-03-02,1121.21,1103.16,1121.91,1103.16,210.07K,0.49%
1030,2018-03-05,1093.48,1121.21,1132.69,1093.48,277.68K,-2.47%
1029,2018-03-06,1120.29,1093.48,1120.29,1091.67,236.33K,2.45%
1028,2018-03-07,1112.26,1121.99,1126.67,1103.29,279.08K,-0.72%
1027,2018-03-08,1124.15,1112.24,1126.35,1111.76,200.92K,1.07%
1026,2018-03-09,1123.41,1128.73,1135.02,1119.18,217.76K,-0.07%
1025,2018-03-12,1126.29,1135.37,1135.48,1123.98,244.68K,0.26%
1024,2018-03-13,1133.31,1126.53,1133.31,1118.49,233.20K,0.62%
1023,2018-03-14,1138.09,1135.99,1142.88,1134.55,250.55K,0.42%
1022,2018-03-15,1138.76,1134.51,1140.74,1129.66,232.40K,0.06%
1021,2018-03-16,1150.19,1144.54,1152.52,1140.56,308.62K,1.00%
1020,2018-03-19,1159.22,1158.16,1165.63,1155.82,272.05K,0.79%
1019,2018-03-20,1159.39,1154.48,1166.33,1154.48,214.04K,0.01%
1018,2018-03-21,1169.36,1166.51,1172.31,1163.91,237.68K,0.86%
1017,2018-03-22,1172.36,1175.22,1180.44,1169.48,233.32K,0.26%
1016,2018-03-23,1153.59,1154.25,1157.2,1138.53,261.96K,-1.60%
1015,2018-03-26,1171.22,1150.51,1176.95,1150.51,211.70K,1.53%
1014,2018-03-27,1171.73,1187.42,1187.42,1169.58,237.76K,0.04%
1013,2018-03-28,1172.24,1168.87,1179.18,1165.71,208.55K,0.04%
1012,2018-03-29,1167.03,1174.73,1176.45,1164.12,185.25K,-0.44%
1011,2018-03-30,1174.46,1169.29,1175.36,1158.49,204.90K,0.64%
1010,2018-04-02,1196.61,1180.26,1196.61,1179.73,245.76K,1.89%
1009,2018-04-03,1188.29,1197.0,1199.93,1185.83,255.24K,-0.70%
1008,2018-04-04,1191.54,1194.26,1200.71,1189.46,238.69K,0.27%
1007,2018-04-05,1193.17,1197.76,1199.15,1186.75,241.19K,0.14%
1006,2018-04-06,1199.96,1194.15,1202.59,1194.15,252.06K,0.57%
1005,2018-04-09,1204.33,1202.44,1207.45,1197.44,251.45K,0.36%
1004,2018-04-10,1198.12,1207.62,1211.34,1192.22,286.73K,-0.52%
1003,2018-04-11,1167.11,1201.51,1202.46,1167.11,286.08K,-2.59%
1002,2018-04-12,1173.02,1162.48,1173.02,1153.64,179.99K,0.51%
1001,2018-04-13,1157.14,1178.57,1181.52,1153.93,196.13K,-1.35%
1000,2018-04-16,1148.49,1156.54,1159.45,1141.81,196.99K,-0.75%
999,2018-04-17,1153.28,1149.02,1156.7,1139.33,175.76K,0.42%
998,2018-04-18,1138.53,1153.28,1160.32,1138.42,172.11K,-1.28%
997,2018-04-19,1094.63,1137.99,1137.99,1094.63,204.01K,-3.86%
996,2018-04-20,1119.86,1095.84,1119.86,1078.01,214.65K,2.30%
995,2018-04-23,1076.78,1124.33,1127.24,1076.78,217.97K,-3.85%
994,2018-04-24,1080.74,1064.86,1084.89,1048.68,186.61K,0.37%
993,2018-04-26,1044.86,1082.52,1082.52,1039.35,208.48K,-3.32%
992,2018-04-27,1050.26,1037.36,1054.94,1031.89,191.60K,0.52%
991,2018-05-02,1029.08,1053.26,1053.52,1024.75,183.26K,-2.02%
990,2018-05-03,1026.46,1018.47,1027.38,1003.79,203.56K,-0.25%
989,2018-05-04,1026.8,1032.12,1037.02,1022.1,163.07K,0.03%
988,2018-05-07,1062.26,1034.64,1062.26,1028.79,155.13K,3.45%
987,2018-05-08,1060.45,1061.12,1072.28,1057.24,170.06K,-0.17%
986,2018-05-09,1056.97,1058.33,1069.8,1051.79,161.33K,-0.33%
985,2018-05-10,1028.87,1058.22,1059.34,1025.75,204.94K,-2.66%
984,2018-05-11,1044.85,1026.34,1044.85,1014.3,134.82K,1.55%
983,2018-05-14,1066.98,1051.69,1066.98,1042.31,137.94K,2.12%
982,2018-05-15,1073.5,1072.25,1084.2,1071.02,158.35K,0.61%
981,2018-05-16,1054.62,1073.5,1073.5,1052.18,150.05K,-1.76%
980,2018-05-17,1030.64,1055.21,1057.84,1030.64,129.62K,-2.27%
979,2018-05-18,1040.54,1033.33,1040.84,1013.57,408.22K,0.96%
978,2018-05-21,1014.98,1043.82,1043.82,1014.98,123.09K,-2.46%
977,2018-05-22,985.91,1006.18,1015.97,976.73,180.49K,-2.86%
976,2018-05-23,988.94,974.8,995.25,965.92,182.16K,0.31%
975,2018-05-24,985.92,992.24,995.82,974.14,129.29K,-0.31%
974,2018-05-25,963.9,981.47,987.56,963.9,150.25K,-2.23%
973,2018-05-28,931.75,938.86,951.34,927.47,219.29K,-3.34%
972,2018-05-29,952.18,925.89,958.96,916.0,183.99K,2.19%
971,2018-05-30,948.5,953.41,953.41,932.26,146.25K,-0.39%
970,2018-05-31,971.25,947.96,975.51,945.29,182.04K,2.40%
969,2018-06-01,992.87,973.67,995.06,973.56,204.09K,2.23%
968,2018-06-04,1013.78,994.48,1013.78,992.01,166.09K,2.11%
967,2018-06-05,1022.74,1013.59,1025.26,1011.59,212.46K,0.88%
966,2018-06-06,1034.5,1020.97,1034.5,1012.98,162.08K,1.15%
965,2018-06-07,1036.69,1038.93,1043.71,1030.79,173.15K,0.21%
964,2018-06-08,1039.01,1032.59,1039.07,1026.94,148.15K,0.22%
963,2018-06-11,1039.02,1033.55,1045.6,1029.19,185.55K,0.00%
962,2018-06-12,1020.76,1033.55,1033.55,1005.1,212.48K,-1.76%
961,2018-06-13,1030.53,1017.93,1030.53,1017.93,116.06K,0.96%
960,2018-06-14,1015.72,1030.53,1033.46,1015.72,166.57K,-1.44%
959,2018-06-15,1016.51,1012.71,1018.95,1006.75,165.43K,0.08%
958,2018-06-18,987.34,1016.51,1018.98,986.88,181.39K,-2.87%
957,2018-06-19,962.16,972.38,972.62,941.57,250.99K,-2.55%
956,2018-06-20,980.95,957.37,980.95,955.61,154.07K,1.95%
955,2018-06-21,969.4,979.57,979.57,966.28,117.05K,-1.18%
954,2018-06-22,983.17,963.89,983.57,959.91,132.36K,1.42%
953,2018-06-25,990.52,997.34,997.34,988.98,142.09K,0.75%
952,2018-06-26,983.02,977.78,983.78,970.75,165.38K,-0.76%
951,2018-06-27,968.91,981.44,984.46,968.91,179.45K,-1.44%
950,2018-06-28,957.35,964.76,976.12,954.46,159.07K,-1.19%
949,2018-06-29,960.78,955.64,962.93,950.48,146.41K,0.36%
948,2018-07-02,947.15,955.18,956.78,932.66,168.21K,-1.42%
947,2018-07-03,906.01,945.87,946.16,906.01,180.70K,-4.34%
946,2018-07-04,914.99,904.34,914.99,890.83,128.08K,0.99%
945,2018-07-05,899.4,914.48,921.85,892.67,143.00K,-1.70%
944,2018-07-06,917.51,891.16,921.75,884.99,159.16K,2.01%
943,2018-07-09,915.12,922.72,929.5,915.12,119.91K,-0.26%
942,2018-07-10,911.12,919.44,921.96,911.12,118.44K,-0.44%
941,2018-07-11,893.16,898.08,900.16,885.09,158.65K,-1.97%
940,2018-07-12,898.51,891.21,905.72,884.75,113.78K,0.60%
939,2018-07-13,909.72,904.8,912.53,899.94,140.42K,1.25%
938,2018-07-16,911.11,914.22,917.63,905.27,136.24K,0.15%
937,2018-07-17,921.27,905.32,921.27,902.02,155.86K,1.12%
936,2018-07-18,942.39,926.14,942.39,926.14,223.94K,2.29%
935,2018-07-19,943.97,942.39,947.07,939.58,199.21K,0.17%
934,2018-07-20,933.39,938.83,941.94,930.26,204.00K,-1.12%
933,2018-07-23,936.74,931.52,949.14,930.25,208.56K,0.36%
932,2018-07-24,934.08,933.22,939.07,926.3,203.90K,-0.28%
931,2018-07-25,927.58,936.57,938.33,927.58,232.72K,-0.70%
930,2018-07-26,930.16,928.96,930.32,920.99,195.48K,0.28%
929,2018-07-27,935.52,931.9,937.23,928.82,179.26K,0.58%
928,2018-07-30,949.73,940.76,949.73,937.69,193.34K,1.52%
927,2018-07-31,956.39,948.56,959.07,947.32,242.40K,0.70%
926,2018-08-01,952.77,957.35,960.05,949.89,202.12K,-0.38%
925,2018-08-02,953.55,952.75,953.55,942.39,212.46K,0.08%
924,2018-08-03,959.6,957.92,966.1,955.13,197.53K,0.63%
923,2018-08-06,960.23,960.12,962.99,955.42,229.66K,0.07%
922,2018-08-07,956.79,957.7,962.02,953.71,162.14K,-0.36%
921,2018-08-08,966.27,958.31,966.27,958.31,155.17K,0.99%
920,2018-08-09,963.5,968.57,972.52,963.5,167.64K,-0.29%
919,2018-08-10,968.47,962.03,968.47,955.04,185.25K,0.52%
918,2018-08-13,978.04,966.46,978.04,963.41,213.22K,0.99%
917,2018-08-14,978.27,979.66,981.42,974.47,177.30K,0.02%
916,2018-08-15,961.37,980.45,982.0,961.37,188.94K,-1.73%
915,2018-08-16,964.28,952.83,964.28,947.09,174.03K,0.30%
914,2018-08-17,968.88,971.4,975.52,968.88,151.07K,0.48%
913,2018-08-20,969.62,970.81,973.57,966.46,180.83K,0.08%
912,2018-08-21,979.21,968.46,979.21,968.45,200.58K,0.99%
911,2018-08-22,982.15,979.21,986.36,979.21,204.11K,0.30%
910,2018-08-23,987.36,984.12,989.45,982.48,146.85K,0.53%
909,2018-08-24,987.05,985.49,989.21,982.88,180.07K,-0.03%
908,2018-08-27,991.92,990.19,994.54,990.03,189.51K,0.49%
907,2018-08-28,995.19,991.92,995.29,989.81,176.27K,0.33%
906,2018-08-29,988.17,995.05,995.05,987.47,176.89K,-0.71%
905,2018-08-30,998.07,987.62,998.07,983.43,186.70K,1.00%
904,2018-08-31,989.54,998.55,1003.06,989.54,186.55K,-0.85%
903,2018-09-04,975.94,990.79,992.18,975.94,185.94K,-1.37%
902,2018-09-05,968.44,975.05,978.78,964.8,181.15K,-0.77%
901,2018-09-06,958.19,968.37,970.84,957.99,160.38K,-1.06%
900,2018-09-07,968.9,955.5,969.34,955.5,169.77K,1.12%
899,2018-09-10,970.34,969.74,974.59,968.19,190.67K,0.15%
898,2018-09-11,985.06,968.41,985.06,967.92,192.82K,1.52%
897,2018-09-12,987.01,990.0,994.83,987.01,184.15K,0.20%
896,2018-09-13,987.95,987.48,992.96,984.92,172.90K,0.10%
895,2018-09-14,991.34,987.95,995.55,987.95,178.48K,0.34%
894,2018-09-17,987.61,990.65,993.83,987.02,164.61K,-0.38%
893,2018-09-18,993.49,983.43,993.49,981.89,197.39K,0.60%
892,2018-09-19,995.54,998.65,1001.83,994.5,244.42K,0.21%
891,2018-09-20,1004.74,995.54,1004.74,995.54,204.56K,0.92%
890,2018-09-21,1002.97,1006.25,1009.1,1000.39,302.45K,-0.18%
889,2018-09-24,1011.29,1007.52,1011.29,1007.45,186.72K,0.83%
888,2018-09-25,1010.74,1011.94,1014.53,1008.67,231.99K,-0.05%
887,2018-09-26,1009.61,1008.93,1014.86,1007.44,261.51K,-0.11%
886,2018-09-27,1015.37,1012.57,1017.78,1010.49,207.78K,0.57%
885,2018-09-28,1017.13,1019.34,1020.84,1015.4,247.22K,0.17%
884,2018-10-01,1012.88,1019.49,1023.87,1012.88,247.86K,-0.42%
883,2018-10-02,1018.79,1014.26,1021.51,1013.11,358.39K,0.58%
882,2018-10-03,1020.4,1021.08,1024.59,1016.47,174.39K,0.16%
881,2018-10-04,1023.62,1024.68,1024.68,1020.4,196.62K,0.32%
880,2018-10-05,1008.39,1020.21,1020.77,1008.39,294.15K,-1.49%
879,2018-10-08,996.12,1003.31,1006.13,996.12,205.52K,-1.22%
878,2018-10-09,996.19,998.7,1001.87,996.19,202.59K,0.01%
877,2018-10-10,993.96,998.66,999.62,991.22,191.36K,-0.22%
876,2018-10-11,945.89,972.21,972.21,938.83,353.53K,-4.84%
875,2018-10-12,970.08,939.2,970.08,933.35,228.89K,2.56%
874,2018-10-15,951.64,968.8,969.36,951.64,144.31K,-1.90%
873,2018-10-16,963.37,950.36,963.69,950.36,149.13K,1.23%
872,2018-10-17,971.6,973.14,975.27,969.06,152.27K,0.85%
871,2018-10-18,963.47,968.93,970.75,962.68,145.46K,-0.84%
870,2018-10-19,958.36,949.94,959.63,945.83,153.57K,-0.53%
869,2018-10-22,953.51,958.36,963.79,953.51,147.53K,-0.51%
868,2018-10-23,939.68,950.12,950.42,925.29,202.94K,-1.45%
867,2018-10-24,922.73,935.25,939.06,922.73,149.35K,-1.80%
866,2018-10-25,910.17,902.59,912.07,885.34,177.77K,-1.36%
865,2018-10-26,900.82,918.11,918.16,900.82,157.34K,-1.03%
864,2018-10-29,888.82,895.05,897.84,884.92,139.99K,-1.33%
863,2018-10-30,888.69,881.32,894.8,880.85,133.32K,-0.01%
862,2018-10-31,914.76,894.23,914.76,894.23,216.19K,2.93%
861,2018-11-01,907.96,915.52,918.84,905.73,182.19K,-0.74%
860,2018-11-02,924.86,911.35,927.62,910.4,222.36K,1.86%
859,2018-11-05,925.53,920.87,925.53,915.77,136.55K,0.07%
858,2018-11-06,922.05,931.0,931.27,921.93,139.12K,-0.38%
857,2018-11-07,922.16,922.03,924.6,915.41,143.11K,0.01%
856,2018-11-08,926.28,928.69,932.86,925.54,145.78K,0.45%
855,2018-11-09,914.29,921.11,925.31,914.29,149.09K,-1.29%
854,2018-11-12,918.12,909.36,918.99,903.95,125.02K,0.42%
853,2018-11-13,905.38,904.35,910.2,903.48,170.03K,-1.39%
852,2018-11-14,900.93,904.16,910.58,898.83,142.27K,-0.49%
851,2018-11-15,897.15,901.13,903.83,892.5,166.09K,-0.42%
850,2018-11-16,898.19,901.44,903.21,894.14,160.63K,0.12%
849,2018-11-19,916.06,902.65,916.06,900.61,149.94K,1.99%
848,2018-11-20,919.02,909.76,919.02,909.76,159.14K,0.32%
847,2018-11-21,922.56,909.83,922.56,907.47,152.76K,0.39%
846,2018-11-22,924.42,924.93,926.15,922.02,155.62K,0.20%
845,2018-11-23,917.97,923.91,925.84,916.87,137.97K,-0.70%
844,2018-11-26,921.03,915.67,921.96,914.43,118.73K,0.33%
843,2018-11-27,923.12,925.12,930.37,921.26,152.64K,0.23%
842,2018-11-28,930.2,923.12,930.2,922.03,136.36K,0.77%
841,2018-11-29,926.79,934.88,937.75,926.79,131.82K,-0.37%
840,2018-11-30,926.54,924.49,928.92,921.08,158.59K,-0.03%
839,2018-12-03,951.59,937.7,951.59,937.1,209.83K,2.70%
838,2018-12-04,958.84,952.97,960.44,950.89,227.42K,0.76%
837,2018-12-05,957.14,950.34,960.87,946.97,212.46K,-0.18%
836,2018-12-06,954.82,957.14,959.59,948.44,179.14K,-0.24%
835,2018-12-07,958.59,956.49,962.39,955.96,190.46K,0.39%
834,2018-12-10,955.89,955.06,958.25,951.5,213.52K,-0.28%
833,2018-12-11,954.58,955.93,957.97,949.34,180.82K,-0.14%
832,2018-12-12,961.28,956.32,961.28,956.0,222.07K,0.70%
831,2018-12-13,960.25,961.28,966.83,960.1,171.86K,-0.11%
830,2018-12-14,952.04,958.78,960.09,951.04,200.32K,-0.85%
829,2018-12-17,933.65,948.09,948.09,933.65,255.17K,-1.93%
828,2018-12-18,927.25,933.65,933.65,917.03,175.72K,-0.69%
827,2018-12-19,919.24,926.35,927.03,914.55,186.09K,-0.86%
826,2018-12-20,918.24,915.5,921.79,914.18,146.89K,-0.11%
825,2018-12-21,912.26,911.57,915.02,907.88,199.11K,-0.65%
824,2018-12-24,908.56,910.86,916.41,908.56,158.97K,-0.41%
823,2018-12-25,897.94,893.71,897.94,882.17,250.43K,-1.17%
822,2018-12-26,891.75,896.63,899.49,890.86,139.07K,-0.69%
821,2018-12-27,900.81,904.8,906.63,900.81,151.69K,1.02%
820,2018-12-28,892.54,903.79,903.79,892.54,175.94K,-0.92%
819,2019-01-02,891.75,900.1,900.1,891.1,111.52K,-0.09%
818,2019-01-03,878.22,889.78,892.21,872.12,156.58K,-1.52%
817,2019-01-04,880.9,872.69,881.48,861.85,136.57K,0.31%
816,2019-01-07,889.64,890.47,896.63,885.3,127.55K,0.99%
815,2019-01-08,887.44,891.37,891.87,883.67,112.83K,-0.25%
814,2019-01-09,896.99,890.26,897.25,888.61,160.51K,1.08%
813,2019-01-10,898.3,897.85,899.47,895.17,130.59K,0.15%
812,2019-01-11,902.71,899.1,904.37,899.1,131.41K,0.49%
811,2019-01-14,901.8,903.83,903.83,897.18,143.85K,-0.10%
810,2019-01-15,909.68,901.21,909.68,898.92,127.19K,0.87%
809,2019-01-16,908.7,911.32,912.48,906.39,164.29K,-0.11%
808,2019-01-17,901.89,908.48,909.06,901.89,133.89K,-0.75%
807,2019-01-18,902.3,902.7,906.35,900.64,140.75K,0.05%
806,2019-01-21,911.05,905.25,911.74,903.09,165.63K,0.97%
805,2019-01-22,906.55,912.73,913.37,906.55,152.16K,-0.49%
804,2019-01-23,908.18,905.73,910.12,905.12,129.14K,0.18%
803,2019-01-24,908.79,908.56,910.59,906.59,110.29K,0.07%
802,2019-01-25,908.88,908.86,911.59,907.96,117.59K,0.01%
801,2019-01-28,912.18,912.53,913.43,908.9,133.32K,0.36%
800,2019-01-29,915.93,913.67,915.93,907.09,121.44K,0.41%
799,2019-01-30,915.84,914.08,917.8,913.48,139.40K,-0.01%
798,2019-01-31,910.65,919.12,920.36,910.38,138.05K,-0.57%
797,2019-02-01,908.67,911.98,912.81,907.52,140.80K,-0.22%
796,2019-02-11,926.1,916.21,926.1,916.07,124.64K,1.92%
795,2019-02-12,937.54,930.37,938.64,926.98,188.42K,1.24%
794,2019-02-13,945.25,937.61,945.25,937.34,215.28K,0.82%
793,2019-02-14,952.34,946.54,953.66,945.99,181.06K,0.75%
792,2019-02-15,950.89,951.9,955.4,948.26,160.69K,-0.15%
791,2019-02-18,961.3,954.85,961.3,953.32,194.65K,1.09%
790,2019-02-19,964.35,962.84,971.92,962.81,231.96K,0.32%
789,2019-02-20,970.58,963.29,972.75,963.29,170.88K,0.65%
788,2019-02-21,987.57,972.82,987.57,970.31,178.58K,1.75%
787,2019-02-22,988.91,983.99,993.16,982.86,215.63K,0.14%
786,2019-02-25,994.43,996.06,999.9,992.72,227.74K,0.56%
785,2019-02-26,987.06,991.63,996.44,979.24,251.65K,-0.74%
784,2019-02-27,990.27,989.61,994.46,988.09,258.93K,0.33%
783,2019-02-28,965.47,989.84,990.25,965.47,224.81K,-2.50%
782,2019-03-01,979.63,971.05,980.82,970.54,170.04K,1.47%
781,2019-03-04,993.99,983.5,994.46,983.33,235.64K,1.47%
780,2019-03-05,992.45,990.08,1000.25,987.92,297.44K,-0.15%
779,2019-03-06,994.49,993.01,994.49,985.51,250.93K,0.21%
778,2019-03-07,994.03,995.65,1004.55,994.03,210.70K,-0.05%
777,2019-03-08,985.25,987.89,991.98,984.48,202.51K,-0.88%
776,2019-03-11,984.6,982.94,987.11,981.34,178.66K,-0.07%
775,2019-03-12,1001.32,991.14,1001.32,990.46,208.19K,1.70%
774,2019-03-13,1005.41,1003.75,1009.77,1003.01,229.38K,0.41%
773,2019-03-14,1008.44,1006.37,1011.39,1002.09,224.54K,0.30%
772,2019-03-15,1004.12,1008.44,1008.44,1001.1,250.28K,-0.43%
771,2019-03-18,1011.86,1004.12,1013.29,1004.12,230.55K,0.77%
770,2019-03-19,1006.59,1013.75,1014.51,1004.22,236.59K,-0.52%
769,2019-03-20,1002.3,1002.86,1003.25,992.02,300.09K,-0.43%
768,2019-03-21,981.78,1005.12,1006.37,981.78,200.03K,-2.05%
767,2019-03-22,988.71,984.9,990.07,981.3,206.93K,0.71%
766,2019-03-25,970.07,976.53,976.53,964.76,245.78K,-1.89%
765,2019-03-26,969.79,970.07,978.99,966.9,175.42K,-0.03%
764,2019-03-27,975.91,976.67,979.32,972.25,159.94K,0.63%
763,2019-03-28,982.98,973.44,983.18,972.6,217.07K,0.72%
762,2019-03-29,980.76,985.35,988.24,980.76,173.91K,-0.23%
761,2019-04-01,988.53,980.76,988.53,980.76,188.62K,0.79%
760,2019-04-02,985.81,994.87,996.41,985.48,236.02K,-0.28%
759,2019-04-03,984.46,984.74,985.26,980.3,216.94K,-0.14%
758,2019-04-04,986.91,987.47,989.08,982.94,165.31K,0.25%
757,2019-04-05,989.26,986.91,990.38,986.39,189.29K,0.24%
756,2019-04-08,997.56,989.26,997.56,989.26,163.69K,0.84%
755,2019-04-09,988.48,999.89,1000.02,987.82,165.18K,-0.91%
754,2019-04-10,981.91,984.79,987.27,976.83,159.91K,-0.66%
753,2019-04-11,985.95,984.46,985.95,981.06,129.48K,0.41%
752,2019-04-12,982.9,984.66,984.69,980.26,153.83K,-0.31%
751,2019-04-16,977.17,970.87,978.53,963.06,150.02K,-0.58%
750,2019-04-17,972.1,977.17,980.71,972.1,186.72K,-0.52%
749,2019-04-18,962.3,969.5,973.73,962.05,160.39K,-1.01%
748,2019-04-19,966.21,968.27,971.73,965.46,106.98K,0.41%
747,2019-04-22,965.86,963.78,966.69,959.33,216.34K,-0.04%
746,2019-04-23,968.0,964.84,970.98,964.35,154.89K,0.22%
745,2019-04-24,976.92,969.66,978.71,969.66,134.07K,0.92%
744,2019-04-25,974.13,976.46,976.46,971.92,149.12K,-0.29%
743,2019-04-26,979.64,972.86,979.64,970.73,118.54K,0.57%
742,2019-05-02,978.5,978.81,979.93,975.51,152.16K,-0.12%
741,2019-05-03,974.14,976.77,977.13,971.75,148.57K,-0.45%
740,2019-05-06,957.97,964.37,964.89,955.41,155.65K,-1.66%
739,2019-05-07,957.56,961.31,965.61,955.42,145.34K,-0.04%
738,2019-05-08,951.22,950.1,953.88,947.86,143.30K,-0.66%
737,2019-05-09,947.01,950.66,953.66,944.91,181.40K,-0.44%
736,2019-05-10,952.55,950.37,953.92,947.85,131.03K,0.58%
735,2019-05-13,958.54,952.11,958.54,951.76,232.04K,0.63%
734,2019-05-14,965.34,952.13,965.34,952.13,158.18K,0.71%
733,2019-05-15,975.64,967.95,977.65,967.95,188.85K,1.07%
732,2019-05-16,975.69,976.96,981.22,975.69,170.22K,0.01%
731,2019-05-17,976.48,977.85,980.04,974.91,135.09K,0.08%
730,2019-05-20,987.13,975.95,987.13,974.47,153.16K,1.09%
729,2019-05-21,986.29,989.67,992.84,986.07,206.56K,-0.09%
728,2019-05-22,983.78,986.66,992.26,982.68,174.96K,-0.25%
727,2019-05-23,982.71,982.0,984.57,977.17,160.09K,-0.11%
726,2019-05-24,970.03,976.59,983.14,970.03,168.34K,-1.29%
725,2019-05-27,975.14,970.73,975.4,970.41,138.47K,0.53%
724,2019-05-28,972.0,977.02,978.8,969.51,148.99K,-0.32%
723,2019-05-29,971.54,973.31,974.96,969.55,145.31K,-0.05%
722,2019-05-30,969.34,971.01,974.56,967.21,159.99K,-0.23%
721,2019-05-31,959.88,968.53,969.94,959.88,136.53K,-0.98%
720,2019-06-03,946.47,953.58,955.78,940.28,184.66K,-1.40%
719,2019-06-04,951.16,945.62,951.42,943.21,162.40K,0.50%
718,2019-06-05,951.41,955.8,958.39,951.39,131.58K,0.03%
717,2019-06-06,948.21,951.41,951.41,939.35,125.90K,-0.34%
716,2019-06-07,958.28,951.64,958.28,950.94,148.04K,1.06%
715,2019-06-10,962.9,963.78,966.9,958.6,154.90K,0.48%
714,2019-06-11,962.07,962.43,964.81,959.98,136.38K,-0.09%
713,2019-06-12,954.17,960.6,960.6,953.83,138.11K,-0.82%
712,2019-06-13,950.08,951.26,952.06,946.29,142.81K,-0.43%
711,2019-06-14,953.61,948.65,954.7,948.65,155.88K,0.37%
710,2019-06-17,946.95,953.97,955.18,944.47,174.37K,-0.70%
709,2019-06-18,944.01,945.73,947.3,938.95,166.94K,-0.31%
708,2019-06-19,949.69,948.92,950.04,946.83,147.36K,0.60%
707,2019-06-20,959.18,949.48,962.33,948.97,185.49K,1.00%
706,2019-06-21,959.2,962.69,964.52,959.12,206.14K,0.00%
705,2019-06-24,962.85,960.29,967.11,959.8,150.30K,0.38%
704,2019-06-25,960.13,961.19,963.23,960.06,164.35K,-0.28%
703,2019-06-26,959.13,960.13,962.7,958.38,252.32K,-0.10%
702,2019-06-27,943.11,959.48,959.48,943.11,159.03K,-1.67%
701,2019-06-28,949.94,944.53,949.94,939.12,182.63K,0.72%
700,2019-07-01,965.61,958.92,965.61,957.66,166.45K,1.65%
699,2019-07-02,961.98,964.77,966.76,959.8,138.22K,-0.38%
698,2019-07-03,960.39,960.44,961.67,956.91,136.59K,-0.17%
697,2019-07-04,973.04,961.78,973.04,961.65,189.90K,1.32%
696,2019-07-05,975.34,973.04,975.34,970.16,137.92K,0.24%
695,2019-07-08,966.35,972.83,972.83,963.84,165.88K,-0.92%
694,2019-07-09,969.05,965.24,969.05,963.05,169.48K,0.28%
693,2019-07-10,973.65,971.19,974.96,971.19,154.56K,0.47%
692,2019-07-11,978.63,976.95,980.02,975.03,161.66K,0.51%
691,2019-07-12,975.4,980.11,982.1,974.32,157.31K,-0.33%
690,2019-07-15,972.53,975.57,975.66,970.93,150.55K,-0.29%
689,2019-07-16,982.11,975.05,982.11,975.05,174.67K,0.99%
688,2019-07-17,982.57,981.49,985.59,979.05,170.02K,0.05%
687,2019-07-18,976.05,979.16,979.49,975.01,139.85K,-0.66%
686,2019-07-19,982.34,978.12,986.12,978.12,170.27K,0.64%
685,2019-07-22,982.04,981.17,985.13,980.08,164.37K,-0.03%
684,2019-07-23,989.46,981.38,990.45,980.22,184.83K,0.76%
683,2019-07-24,988.41,993.01,994.85,986.34,169.64K,-0.11%
682,2019-07-25,994.95,986.85,997.49,986.85,171.79K,0.66%
681,2019-07-26,993.35,994.8,998.52,992.97,152.41K,-0.16%
680,2019-07-29,997.94,994.23,997.94,988.29,147.83K,0.46%
679,2019-07-30,986.02,1001.46,1002.77,986.02,154.32K,-1.19%
678,2019-07-31,991.66,986.0,993.4,982.64,172.88K,0.57%
