<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
BVH,20150803,46.3442,46.8030,44.8759,44.8759,683500
BVH,20150804,43.6829,44.0500,42.2145,42.2145,505740
BVH,20150805,42.2145,44.8758,42.2145,44.0499,244240
BVH,20150806,44.0499,44.8758,42.2145,42.9487,259670
BVH,20150807,42.9487,43.3158,42.2145,43.2240,160890
BVH,20150810,43.2240,45.8854,43.2240,45.8854,478940
BVH,20150811,47.7208,49.0974,47.2620,47.7208,511600
BVH,20150812,46.3442,49.0974,45.6101,46.8031,580100
BVH,20150813,46.8031,46.8031,43.6829,44.0499,447190
BVH,20150814,44.0499,45.0594,44.0499,44.7841,369900
BVH,20150817,45.2430,45.6100,43.1322,43.1322,243650
BVH,20150818,43.1322,45.4265,43.1322,45.4265,258110
BVH,20150819,45.4265,46.8031,44.3253,45.4265,246540
BVH,20150820,45.4265,46.8031,44.4170,44.4170,370520
BVH,20150821,43.8664,44.0499,42.1227,43.1322,511390
BVH,20150824,42.2145,42.3980,40.1955,40.1956,639640
BVH,20150825,38.0849,41.7557,37.7178,41.2051,464100
BVH,20150826,40.9298,41.9393,39.5532,40.4709,536880
BVH,20150827,41.2968,43.1323,40.8380,41.2968,480220
BVH,20150828,41.2968,44.0499,41.2050,44.0499,584800
BVH,20150831,44.0499,44.0499,42.6733,42.6734,442430
BVH,20150901,42.6734,43.3158,41.7557,42.0310,288660
BVH,20150903,42.0310,42.0310,40.1956,40.1956,442860
BVH,20150904,40.1956,41.1133,40.1956,40.9297,212620
BVH,20150907,40.8379,41.6639,40.8379,40.9297,115340
BVH,20150908,40.4708,42.2145,40.3791,41.9392,322440
BVH,20150909,43.1322,43.2240,42.3981,42.6734,351190
BVH,20150910,42.1228,44.0500,42.1228,42.9487,354080
BVH,20150911,43.1322,43.7746,42.6734,42.7652,316260
BVH,20150914,42.2146,42.5817,40.4709,40.4709,347810
BVH,20150915,40.4709,40.9298,40.2874,40.6544,391320
BVH,20150916,40.8379,41.3886,40.5626,41.1133,641970
BVH,20150917,41.2051,41.5722,40.8380,40.8380,179980
BVH,20150918,41.2969,42.9487,41.2969,41.5721,1517610
BVH,20150921,42.2145,43.5911,42.0310,43.4993,555890
BVH,20150922,44.0499,44.8759,43.8664,44.1417,404690
BVH,20150923,43.5911,45.0594,43.1322,44.9677,628780
BVH,20150924,45.3348,45.3348,44.0499,44.0499,320430
BVH,20150925,44.1417,44.3252,43.1322,43.1322,418880
BVH,20150928,43.7746,43.7746,42.6733,42.6734,293490
BVH,20150929,42.3981,42.6734,41.8475,42.6734,241010
BVH,20150930,43.0405,43.4993,42.6734,42.6734,151440
BVH,20151001,43.1323,43.1323,42.2145,42.4898,148500
BVH,20151002,42.3063,42.6733,42.1227,42.2145,270260
BVH,20151005,42.4898,44.0499,42.4898,44.0499,370370
BVH,20151006,45.2429,46.8031,45.0594,46.8031,465970
BVH,20151007,47.2620,49.5562,46.8031,46.8031,1057710
BVH,20151008,48.1797,50.0151,47.7208,49.5562,941380
BVH,20151009,50.9328,52.3093,50.0151,51.8505,638270
BVH,20151012,52.3094,55.0625,50.9328,55.0624,1175170
BVH,20151013,53.2270,55.0624,53.2270,55.0624,525530
BVH,20151014,53.2270,54.1447,51.3916,52.7682,736760
BVH,20151015,52.7682,55.9802,52.7682,55.0624,490490
BVH,20151016,55.9801,58.2744,52.3093,52.3093,402380
BVH,20151019,52.3093,53.2270,50.0150,50.0150,500060
BVH,20151020,49.5561,52.3093,48.6384,51.3916,760360
BVH,20151021,52.3093,53.2270,51.8505,52.3093,276230
BVH,20151022,52.3093,53.2270,51.3916,52.7682,323980
BVH,20151023,54.1448,55.9802,53.6859,54.6036,501140
BVH,20151026,55.9802,56.8979,54.6036,55.0624,506040
BVH,20151027,54.1447,55.0624,53.2270,54.1447,275490
BVH,20151028,54.1447,54.6036,52.7681,52.7682,225540
BVH,20151029,53.6859,55.0625,52.7682,55.0624,196080
BVH,20151030,55.0624,56.8978,54.1447,55.9801,468240
