<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
^VNINDEX,20001220,194.8500,194.8500,194.8500,194.8500,39400
^VNINDEX,20001222,198.5800,198.5800,198.5800,198.5800,61300
^VNINDEX,20001225,202.3200,202.3200,202.3200,202.3200,21100
^VNINDEX,20001227,203.0900,203.0900,203.0900,203.0900,41250
^VNINDEX,20001229,206.8300,206.8300,206.8300,206.8300,60150
^VNINDEX,20010103,210.5600,210.5600,210.5600,210.5600,43600
^VNINDEX,20010105,214.3200,214.3200,214.3200,214.3200,50400
^VNINDEX,20010108,218.1200,218.1200,218.1200,218.1200,71700
^VNINDEX,20010110,222.1500,222.1500,222.1500,222.1500,184400
^VNINDEX,20010112,225.6700,225.6700,225.6700,225.6700,224000
^VNINDEX,20010115,228.3500,228.3500,228.3500,228.3500,123200
^VNINDEX,20010117,232.6800,232.6800,232.6800,232.6800,88120
^VNINDEX,20010119,236.9700,236.9700,236.9700,236.9700,42920
^VNINDEX,20010129,241.3600,241.3600,241.3600,241.3600,9050
^VNINDEX,20010131,245.8000,245.8000,245.8000,245.8000,6700
^VNINDEX,20010202,250.2300,250.2300,250.2300,250.2300,24500
^VNINDEX,20010205,254.9600,254.9600,254.9600,254.9600,2650
^VNINDEX,20010207,259.9300,259.9300,259.9300,259.9300,8800
^VNINDEX,20010209,260.1500,260.1500,260.1500,260.1500,315450
^VNINDEX,20010212,256.1800,256.1800,256.1800,256.1800,130600
^VNINDEX,20010214,252.2100,252.2100,252.2100,252.2100,78280
^VNINDEX,20010216,248.9800,248.9800,248.9800,248.9800,43570
^VNINDEX,20010219,245.9900,245.9900,245.9900,245.9900,34900
^VNINDEX,20010221,246.7500,246.7500,246.7500,246.7500,240100
^VNINDEX,20010223,251.2200,251.2200,251.2200,251.2200,155300
^VNINDEX,20010226,255.6100,255.6100,255.6100,255.6100,97130
^VNINDEX,20010228,252.4000,252.4000,252.4000,252.4000,293400
^VNINDEX,20010302,253.6400,253.6400,253.6400,253.6400,207610
^VNINDEX,20010305,250.7300,250.7300,250.7300,250.7300,165700
^VNINDEX,20010307,248.0500,248.0500,248.0500,248.0500,202900
