<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
HAI,20070504,11.2957,11.2957,11.1178,11.1178,3300
HAI,20070507,11.2067,12.0962,11.2067,12.0962,3800
HAI,20070508,12.2741,12.2741,12.0962,12.0962,14200
HAI,20070509,11.7582,12.0606,11.7404,11.7404,5000
HAI,20070510,11.3846,11.5625,11.3846,11.5092,3200
HAI,20070511,11.5092,11.5626,11.5092,11.5625,2100
HAI,20070514,11.5981,11.5981,11.4913,11.4914,8200
HAI,20070515,11.5626,11.5626,11.3847,11.5447,2500
HAI,20070516,11.4024,11.4736,11.3846,11.4736,3600
HAI,20070517,11.4736,11.5625,11.4736,11.5625,1800
HAI,20070518,11.3846,11.7404,11.3846,11.6515,8600
HAI,20070521,11.6515,11.7938,11.4202,11.7404,11100
HAI,20070522,12.0962,12.2385,11.6515,12.1851,23000
HAI,20070523,12.3630,13.2168,12.2740,12.3630,8000
HAI,20070524,11.9183,12.4342,11.9183,12.1851,200
HAI,20070525,12.1851,12.2563,12.0962,12.0962,1900
HAI,20070528,12.2741,12.2741,11.8294,11.8294,2800
HAI,20070529,12.0962,12.0962,11.9183,12.0962,5400
HAI,20070530,11.6693,11.6693,11.6693,11.6693,100
HAI,20070531,11.7405,11.9183,11.7405,11.9183,900
HAI,20070601,11.7938,11.8471,11.7404,11.7404,4300
HAI,20070604,11.7760,12.0962,11.7404,11.9183,7400
HAI,20070605,11.9183,11.9183,11.7404,11.7404,5900
HAI,20070606,11.7404,12.6298,11.7404,12.6298,31100
HAI,20070607,12.4875,12.4875,11.9894,12.0962,4500
HAI,20070608,12.0073,12.3097,12.0073,12.3096,20900
HAI,20070611,12.0961,12.0961,11.9183,12.0072,47800
HAI,20070612,11.9183,12.3274,11.9183,12.2741,32400
HAI,20070613,12.3630,12.3630,12.1852,12.3630,18900
HAI,20070614,12.2918,12.6298,12.2741,12.5409,15700
HAI,20070615,12.5409,12.6298,12.4520,12.5587,40900
HAI,20070618,12.5765,12.6299,12.5409,12.6298,22400
HAI,20070619,12.5586,12.8967,12.5586,12.8967,17500
HAI,20070620,12.8078,13.0746,12.8078,12.9856,29200
HAI,20070621,12.8967,13.3414,12.8077,13.2524,31900
HAI,20070622,13.2524,13.4303,13.2524,13.3414,11900
HAI,20070625,12.8967,12.8967,12.6476,12.6654,4600
HAI,20070626,12.6298,12.6298,12.0962,12.0962,8100
HAI,20070627,12.0962,12.2741,12.0962,12.2741,6300
HAI,20070628,12.1852,12.2919,12.1852,12.2919,3500
HAI,20070629,12.1852,12.3631,12.1852,12.2741,7600
HAI,20070702,12.1852,12.1852,11.9183,11.9183,12500
HAI,20070703,11.9895,12.0072,11.7404,11.7404,17400
HAI,20070704,11.9183,12.0072,11.9183,12.0072,5200
HAI,20070705,12.0072,12.0072,11.6514,11.6515,7900
HAI,20070706,11.6515,11.6515,11.6515,11.6515,2000
HAI,20070709,11.8294,11.9183,11.8294,11.8294,1100
HAI,20070710,11.8294,12.2385,11.8294,12.2385,4500
HAI,20070711,12.6121,12.6121,12.2741,12.4520,5300
HAI,20070712,12.2741,12.2741,12.0962,12.0962,3300
HAI,20070713,12.2741,12.2741,12.1851,12.1851,1800
HAI,20070716,12.0962,12.0962,12.0962,12.0962,1500
HAI,20070717,12.0962,12.0962,12.0962,12.0962,0
HAI,20070718,12.0962,12.1504,12.0959,12.0959,2500
HAI,20070719,12.6375,12.6375,12.2403,12.2403,5500
HAI,20070720,12.2764,12.3125,12.2764,12.3125,4100
HAI,20070723,12.2764,12.2764,12.2764,12.2764,1000
HAI,20070724,12.2764,12.2764,12.2764,12.2764,0
HAI,20070725,11.7709,11.7709,11.7709,11.7709,200
HAI,20070726,11.7348,11.9153,11.7348,11.7709,1500
HAI,20070727,11.7348,11.7528,11.7348,11.7348,3000
HAI,20070730,11.0307,11.0307,11.0307,11.0307,100
HAI,20070731,10.8321,11.1932,10.8321,11.1932,8100
HAI,20070801,11.3918,11.9153,11.3918,11.5543,13500
HAI,20070802,11.5543,11.7348,11.1932,11.1932,3900
HAI,20070803,11.2835,11.2835,11.1932,11.1932,3400
HAI,20070806,10.4711,11.1932,10.2544,11.1390,3000
HAI,20070807,11.0126,11.0126,10.6516,10.9224,2900
HAI,20070808,11.0127,11.0488,10.9224,11.0127,4600
HAI,20070809,11.2655,11.2655,11.2654,11.2654,100
HAI,20070810,11.1029,11.1932,11.1029,11.1932,1100
HAI,20070813,11.0127,11.0127,10.9224,10.9224,400
HAI,20070814,10.8321,11.1571,10.8321,11.0127,5300
HAI,20070815,11.1932,11.1932,10.8321,10.8321,1100
HAI,20070816,10.8321,10.8863,10.8321,10.8321,3500
HAI,20070817,10.9224,10.9224,10.8321,10.8502,1600
HAI,20070820,10.8683,11.0127,10.7419,11.0127,11700
HAI,20070821,10.8322,10.8322,10.7419,10.7419,1100
HAI,20070822,10.8863,10.8863,10.7419,10.7419,6000
HAI,20070823,10.7419,10.7419,10.7419,10.7419,2300
HAI,20070824,10.8141,10.9224,10.7599,10.7599,2000
HAI,20070827,10.6696,10.6697,10.6696,10.6697,2000
HAI,20070828,10.6516,10.8322,10.6516,10.8321,1300
HAI,20070829,10.6516,10.6516,10.6516,10.6516,1000
HAI,20070830,10.6516,10.6516,10.6516,10.6516,600
HAI,20070831,10.6516,10.7419,10.6516,10.7419,1600
HAI,20070904,10.8322,11.0127,10.8322,11.0127,6100
HAI,20070905,10.8502,10.8502,10.8322,10.8502,1600
HAI,20070906,10.8321,10.8321,10.7960,10.8321,3200
HAI,20070907,10.8140,10.8321,10.7960,10.8321,2000
HAI,20070910,10.8321,10.8321,10.8321,10.8321,5400
HAI,20070911,10.8321,11.2835,10.8321,11.2835,12900
HAI,20070912,11.1932,11.4279,11.1030,11.3737,12400
HAI,20070913,11.2112,11.2112,11.0126,11.0668,4200
HAI,20070914,11.0126,11.1029,11.0126,11.0127,2300
HAI,20070917,11.0127,11.0127,11.0127,11.0127,2500
HAI,20070918,11.0127,11.0127,10.9224,11.0127,3500
HAI,20070919,10.8502,11.1571,10.8322,11.1571,17200
HAI,20070920,11.2835,11.4640,11.1932,11.1932,8400
HAI,20070921,11.1932,11.2835,11.1029,11.2835,2100
HAI,20070924,11.2113,11.3016,11.2113,11.3015,8800
HAI,20070925,11.2834,11.9153,11.2834,11.9153,8800
HAI,20070926,12.8360,12.8360,11.8250,11.8973,18100
HAI,20070927,12.0056,12.0056,11.7348,11.9876,6900
HAI,20070928,11.9154,12.4570,11.9154,12.4570,19500
HAI,20071001,12.6375,13.3777,12.6375,13.3777,82000
HAI,20071002,14.3526,14.3526,13.1611,13.5221,41800
HAI,20071003,13.3596,14.0818,13.2694,14.0818,124800
HAI,20071004,14.0818,14.9845,14.0818,14.9845,218900
HAI,20071005,16.3927,16.3927,15.7066,16.2482,201400
HAI,20071008,16.2482,16.2482,14.8039,14.8400,48700
HAI,20071009,14.9844,14.9844,13.9193,14.2623,55500
HAI,20071010,14.2623,14.4248,13.3596,14.4067,58900
HAI,20071011,14.4428,14.9844,14.4428,14.8039,45600
HAI,20071012,15.1650,15.1650,14.6775,14.8039,36700
HAI,20071015,14.8039,16.2482,14.8039,15.8871,138100
HAI,20071016,15.8871,16.6092,15.7788,16.4287,273200
HAI,20071017,16.6995,16.8981,15.3455,15.4719,63200
HAI,20071018,14.9845,14.9845,14.5512,14.8039,41200
HAI,20071019,14.6234,16.1579,14.4428,16.1399,55400
HAI,20071022,17.2051,17.2231,14.9845,15.3455,76200
HAI,20071023,15.3455,15.3455,14.8942,15.1469,76500
HAI,20071024,15.3455,16.5912,15.2552,16.4287,269200
HAI,20071025,17.8008,17.8008,16.2482,16.4287,127300
