,tic,date,open,high,low,close,volume,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
4727,^VNINDEX,2020-09-28,911.2,913.6,910.04,912.5,420240133,12.009492905226352,916.5097559365755,879.8562440634249,61.419406126018025,106.76069163314153,28.53776620703186,886.1466666666668,865.5036666666667,26.190000534057617,0.12260422531104737
4728,^VNINDEX,2020-09-29,916.63,917.49,904.69,905.28,439634973,11.29667884456967,916.1886111128566,882.5403888871434,58.92745535127136,93.16441607782606,17.88535963661303,887.9843333333333,866.239,26.270000457763672,0.30296832405138174
4729,^VNINDEX,2020-09-30,904.34,907.0,900.44,905.21,340685594,10.603885163490304,916.653582906832,883.423417093168,58.90348585306939,68.58415942594891,10.134677707834436,889.9436666666667,866.9354999999999,26.3700008392334,0.0002181027716920305
4730,^VNINDEX,2020-10-01,910.13,914.09,909.13,914.09,352448619,10.648632163630623,918.2446748133161,882.8443251866838,60.98605442942455,105.37365004852619,19.56538043122356,892.0396666666668,867.762,26.700000762939453,0.5215822356090949
4731,^VNINDEX,2020-10-02,914.09,916.67,897.72,909.91,527158154,10.228891127687689,919.1513457191933,882.7746542808067,59.51738274184774,80.74652157723962,1.2809017112130017,894.0963333333334,868.3195,27.6299991607666,0.09575520118838296
4732,^VNINDEX,2020-10-05,913.77,915.55,910.96,914.68,456101119,10.163978451348612,920.4242156305932,884.1447843694068,60.636444009193475,109.72150858082445,1.28090171121302,896.0930000000001,869.044,27.959999084472656,0.15370206930058833
4733,^VNINDEX,2020-10-06,918.11,918.93,912.77,915.67,496132393,10.076266486110285,921.6954556025509,885.4265443974492,60.86869080571231,116.72708736583485,6.139579261257243,897.6593333333333,869.8264999999999,29.479999542236328,0.008394650196400752
4734,^VNINDEX,2020-10-07,913.62,923.57,912.69,919.72,523961365,10.215793960796987,923.285551079356,886.8764489206438,61.821952640234365,127.80527286863081,12.461933479604134,899.1793333333334,870.6866666666666,28.059999465942383,0.10955272902709336
4735,^VNINDEX,2020-10-08,922.08,922.08,914.04,918.84,470304445,10.13849162374754,924.0779058068132,889.0860941931868,61.48527840894234,118.9510099319275,12.461933479604125,900.6916666666667,871.5021666666667,26.360000610351562,0.0030640361801973054
4736,^VNINDEX,2020-10-09,919.48,924.0,917.7,924.0,388133119,10.3740126802046,925.414459266814,891.2525407331859,62.716878497883904,135.4383559034721,15.163946423635327,902.3346666666667,872.2883333333333,25.0,0.17309991335975997
4737,^VNINDEX,2020-10-12,930.78,933.13,923.28,925.83,457229293,10.586298263694061,927.3905005054613,892.4024994945388,63.149207554378336,162.1203420112302,26.669519398173662,903.8963333333334,873.1851666666666,25.06999969482422,0.024487644476689333
4738,^VNINDEX,2020-10-13,926.76,930.96,923.78,929.86,359015145,10.953458783366045,929.9860481805338,893.1669518194665,64.09763141893242,157.2903066955045,26.66951939817365,905.5033333333333,874.3261666666666,26.06999969482422,0.10580681799505372
4739,^VNINDEX,2020-10-14,931.89,940.18,931.89,940.18,474920831,11.939542281304398,934.9266380447386,892.4973619552611,66.38919772920949,202.05338145701367,36.59277298104238,907.1183333333333,875.6343333333333,26.399999618530273,0.6519447428034535
4740,^VNINDEX,2020-10-15,945.28,945.93,938.7,942.76,470505206,12.781863628335259,938.9787545118375,893.3172454881624,66.9350071485616,208.0664534326631,41.83960904584172,908.4113333333333,877.0956666666666,26.969999313354492,0.04167100297788778
4741,^VNINDEX,2020-10-16,944.03,946.23,935.98,943.3,443329721,13.339216665144704,942.9422808827992,893.588719117201,67.0508591531489,181.62266835678963,36.142969898669385,909.8033333333334,878.5381666666666,27.40999984741211,0.0023496848633727256
4742,^VNINDEX,2020-10-19,945.01,946.29,941.92,943.69,389468232,13.654986518312853,946.6824961906764,893.4235038093234,67.13688677684905,173.9090342708592,36.20338768993516,911.6513333333334,880.447,29.18000030517578,0.001262989834468201
4743,^VNINDEX,2020-10-20,941.0,944.54,937.32,944.42,444327632,13.80500578768033,949.8622799343242,894.0667200656759,67.30219480441733,148.66398748351048,26.40215115170146,913.4606666666666,883.1011666666667,29.350000381469727,0.0035869306766206253
4744,^VNINDEX,2020-10-21,947.16,948.2,939.0,939.03,412650340,13.335248739034569,951.8099561335646,894.7720438664353,64.81201930702792,134.75984020485416,30.64684280073916,915.1176666666668,885.1956666666667,28.649999618530273,0.16198013532039085
4745,^VNINDEX,2020-10-22,938.06,949.9,933.78,949.9,365115464,13.682359327827385,955.337975792567,895.3760242074329,67.33356318072717,133.1805360408759,20.08761053073745,917.1536666666667,887.8466666666666,28.110000610351562,0.6975683034604753
4746,^VNINDEX,2020-10-23,953.45,961.26,953.14,961.26,452492266,14.704598571721249,960.8578162597906,895.155183740209,69.68233073580149,178.33205713819814,32.73483336950033,919.5633333333334,890.5155,27.549999237060547,0.7362051758803151
4747,^VNINDEX,2020-10-26,967.52,970.15,950.8,950.8,428249098,14.503508536917593,963.4255932456215,896.4174067543781,65.21582518815683,153.9651938061416,40.59914757713482,921.4376666666667,893.0556666666668,32.459999084472656,0.5996549856329207
4748,^VNINDEX,2020-10-27,950.8,954.72,946.28,946.47,455852375,13.835264110368712,964.1444273507682,899.8175726492318,63.47354720993146,109.20308549562942,32.19877706369471,923.1113333333334,895.2526666666666,33.349998474121094,0.1018207802092934
4749,^VNINDEX,2020-10-28,942.82,946.91,921.05,921.05,456058310,11.126237689450022,962.8748055762131,902.6711944237867,54.61280953390498,24.656841809216605,2.5441367251537788,923.8973333333334,896.8106666666666,40.279998779296875,3.6352991282738913
4750,^VNINDEX,2020-10-29,916.49,925.84,914.33,919.08,436132930,8.71983536320954,962.5495173338309,903.4954826661692,54.008371025537485,-22.348055042782388,9.328735824909428,924.732,898.1653333333333,37.59000015258789,0.01873484980131347
4751,^VNINDEX,2020-10-30,925.41,926.32,911.2,925.47,312753239,7.244849661873445,961.5285382322893,906.0724617677108,55.65523545025591,-20.816844302145128,12.366304491090908,925.5493333333333,899.5891666666668,38.02000045776367,0.2555357788721155
4752,^VNINDEX,2020-11-02,926.09,933.68,924.14,933.68,297601123,6.6616004695232505,960.9817810249763,908.5192189750235,57.66986086241092,20.582141674765534,3.6390613231616395,926.4073333333333,901.1261666666667,37.130001068115234,0.40802825424592404
4753,^VNINDEX,2020-11-03,936.73,937.57,932.18,935.41,318702179,6.266728874724322,960.3834842998006,911.0915157001994,58.08495641411353,38.881479652039765,0.7175512653805943,927.3813333333333,902.663,35.54999923706055,0.019155756937208543
4754,^VNINDEX,2020-11-04,935.41,943.56,933.86,939.76,350871986,6.232949375953353,960.2467517142826,913.2322482857174,59.12750415696265,54.716023919028025,7.142689681158918,928.2899999999998,904.2743333333333,29.56999969482422,0.1133299209918403
4755,^VNINDEX,2020-11-05,940.32,945.51,937.75,937.75,304332571,5.97511131422732,959.6301771467159,915.7398228532842,58.432779627042684,56.90480411274541,9.187841216642267,929.2623333333333,905.7881666666667,27.579999923706055,0.02081701109446111
4756,^VNINDEX,2020-11-06,939.73,941.2,934.63,938.29,268232099,5.7480859232543935,959.3778492150888,917.4211507849114,58.56807382414394,41.62652144569335,5.224073626602048,930.263,907.1754999999999,24.860000610351562,0.0024801278093359576
4757,^VNINDEX,2020-11-09,942.15,951.99,942.15,951.99,393195035,6.5975892673836825,960.6481428042063,918.7668571957935,61.828798155163526,91.15689031330312,16.43835458367493,931.5793333333334,908.8629999999999,25.75,1.0855396625675118
4758,^VNINDEX,2020-11-10,962.68,963.47,951.9,951.9,456747250,7.180788875833741,961.8874040953636,919.7315959046363,61.795747296453236,120.1984170047714,26.349688778311926,933.1333333333333,910.5588333333333,24.799999237060547,1.0496034381405224e-06
4759,^VNINDEX,2020-11-11,954.46,956.65,947.61,952.22,376513728,7.58140635965276,963.0928082485616,919.7301917514387,61.87071622709802,96.92830811982977,20.63393224287023,934.7003333333333,912.322,23.450000762939453,0.0008532937166725927
4760,^VNINDEX,2020-11-12,953.97,959.28,953.62,959.28,343912246,8.372073546580395,965.3468290572096,919.1281709427903,63.50519265618275,119.43659041341765,22.919050872615536,936.2066666666666,914.1231666666666,25.350000381469727,0.28082251333938313
4761,^VNINDEX,2020-11-13,959.56,966.29,959.13,966.29,457828978,9.455336173984392,968.8827665010172,917.891233498983,65.04431928493872,149.6336056455646,28.762988161362244,938.0859999999999,916.0911666666667,23.100000381469727,0.269855274585825
4762,^VNINDEX,2020-11-16,970.11,972.98,950.5,950.79,518930355,8.959825854440624,969.4523465554374,918.0316534445625,59.321712643554584,110.87949787941604,17.081375962753494,939.2896666666667,917.6913333333334,22.450000762939453,1.2699434513123464
4763,^VNINDEX,2020-11-17,955.52,968.9,953.22,968.9,400955086,9.914171605744627,973.034922241336,916.8970777586641,63.231640823082735,136.17876726798713,17.081375962753498,941.064,919.3616666666666,22.709999084472656,1.8406263266331004
4764,^VNINDEX,2020-11-18,969.48,974.3,966.32,973.53,478682286,10.918241107697895,977.3453012522523,916.0366987477478,64.14315615403655,168.9819126513407,22.132393970285985,942.8576666666667,921.0185,23.84000015258789,0.11847453157057733
4765,^VNINDEX,2020-11-19,975.32,983.26,974.33,983.26,500118822,12.356663183499677,983.1057801764746,913.6122198235255,65.97682005912226,197.9366881631054,29.72523295907143,945.0049999999999,922.8483333333334,23.110000610351562,0.5033125594524017
4766,^VNINDEX,2020-11-20,984.71,990.0,980.72,990.0,501052016,13.880479189515313,988.8939786259116,910.6980213740885,67.1795350350528,206.62107136341936,34.83474088147863,947.2049999999999,924.7698333333333,23.700000762939453,0.23553313049225577
4767,^VNINDEX,2020-11-23,991.87,995.9,985.38,994.19,489689829,15.250415043920498,995.8235996420407,908.1074003579594,67.90907228577896,204.84280974881173,38.98586690604091,949.4836666666667,926.69,22.65999984741211,0.08926506966704102
4768,^VNINDEX,2020-11-24,996.55,997.99,984.92,995.76,550067967,16.275174872369803,1002.340143525481,906.5198564745189,68.1832095014033,185.6703534175167,40.42296575795288,951.6803333333334,928.5918333333334,21.639999389648438,0.012075516817119056
4769,^VNINDEX,2020-11-25,1000.39,1002.31,996.8,999.94,475736585,17.226024596968273,1007.6830193770661,909.0659806229341,68.91458808310642,189.35780781284424,43.370120836585926,953.6723333333333,930.3953333333334,21.25,0.08622463996996646
4770,^VNINDEX,2020-11-27,1006.68,1010.22,1004.0,1010.22,446435493,19.193432634737405,1018.0546038993208,915.858396100679,70.65521039739761,175.97501311849842,48.537530239450625,958.01,933.9066666666666,20.84000015258789,0.5153742184275895
4771,^VNINDEX,2020-11-30,1011.82,1012.5,1002.61,1003.08,532930170,19.139814385375644,1021.4354586662093,919.417541333791,67.8701738101933,149.06638147345404,49.98695145669596,959.9896666666666,935.8205,20.56999969482422,0.25214474455873165
4772,^VNINDEX,2020-12-01,988.71,1008.87,988.71,1008.87,583307874,19.341568584475453,1025.0711529992325,923.1278470007676,68.8985934229016,122.79974920517797,26.726638489550407,962.1380000000001,937.7993333333333,20.770000457763672,0.15940081408190732
4773,^VNINDEX,2020-12-02,1008.77,1015.86,1007.91,1014.32,684524912,19.71397921243704,1029.1295926525106,926.5254073474895,69.83864990254537,138.8513731396504,32.36508057812454,964.6476666666666,939.8826666666666,21.170000076293945,0.13676247053018653
4774,^VNINDEX,2020-12-03,1016.73,1020.35,1014.06,1019.8,518905499,20.21824418633946,1032.8590982899952,931.0009017100045,70.75801513826052,137.48353446391783,35.75942040748781,966.9776666666668,942.0656666666667,21.280000686645508,0.13679620500839978
4775,^VNINDEX,2020-12-04,1019.8,1025.17,1018.67,1021.49,553590343,20.51773105550683,1035.5818472818385,936.5981527181614,71.03963978643816,131.90581254368615,39.25758919939173,968.9853333333333,944.2743333333333,20.790000915527344,0.010756543049135404
4776,^VNINDEX,2020-12-07,1024.34,1030.41,1022.14,1029.98,520338686,21.195816425304542,1040.44897638296,939.5300236170401,72.42002992275333,131.7352982927049,42.87271049820609,971.6246666666666,946.5311666666668,21.299999237060547,0.32172542770676255
4777,^VNINDEX,2020-12-08,1029.98,1032.58,1025.63,1029.26,527667121,21.428096228703907,1043.8814685182626,943.833531481737,72.11845697775455,123.50222125854067,44.33917854176392,974.3843333333333,948.7478333333333,20.68000030517578,0.0050107802271949905
4778,^VNINDEX,2020-12-09,1029.26,1039.55,1029.26,1039.13,586051690,22.153237428191005,1048.096862548417,948.3091374515828,73.67313593798869,128.1155558130333,48.84766899331066,978.3203333333333,951.1088333333333,22.270000457763672,0.42495872767455234
4779,^VNINDEX,2020-12-10,1041.65,1044.1,1030.91,1030.91,626451597,21.813182955673028,1050.175110866162,953.393889133838,70.29611938784674,118.99688316923512,51.584263196528525,982.0480000000001,953.3899999999999,22.520000457763672,0.3361113725138966
4780,^VNINDEX,2020-12-11,1033.1899,1045.96,1030.0601,1045.96,463771359,22.498745030416217,1054.9659741131927,956.5700258868072,72.6689578026333,123.0604134492945,52.6902771866585,986.0643333333334,955.8068333333334,23.309999465942383,1.0048169948982235
4781,^VNINDEX,2020-12-14,1048.97,1064.09,1048.97,1064.09,583588995,24.22573816555223,1060.065074795834,962.8009252041659,75.14342044413544,152.9522271041593,61.78613386669707,990.4113333333333,958.4093333333333,24.719999313354492,1.4076775613021815
4782,^VNINDEX,2020-12-15,1062.02,1067.45,1052.01,1055.27,675180208,24.599128933358998,1063.8167220370808,967.686277962919,71.86881318888142,141.8728477729862,63.18825264928963,994.4066666666666,960.8940000000001,22.889999389648438,0.37938504517770605
4783,^VNINDEX,2020-12-16,1058.34,1066.99,1057.21,1066.99,591566382,25.546268378981267,1069.3707684884919,971.4782315115082,73.45872254597069,143.52487756332167,63.18825264928963,998.6476666666666,963.4688333333335,22.5,0.5497587358059761
4784,^VNINDEX,2020-12-17,1065.85,1065.85,1051.42,1051.77,667888063,24.783072578497354,1071.4147171313948,976.2852828686051,68.27483837759121,120.54162355885987,52.19252841329119,1002.4483333333334,965.8553333333333,21.93000030517578,1.0671499414035677
4785,^VNINDEX,2020-12-18,1055.75,1068.5601,1055.75,1067.46,623638382,25.1543229048591,1076.2863997335885,979.1596002664113,70.49525909309517,128.55531036849075,53.75172520539271,1006.7540000000001,968.5084999999999,21.56999969482422,1.0205534767380229
4786,^VNINDEX,2020-12-21,1071.62,1081.6,1070.86,1081.08,713662252,26.24502532118413,1083.4636533989712,980.6713466010285,72.23999004462496,146.85372743806926,60.39533532813384,1011.057,971.3181666666666,25.15999984741211,0.728818694096962
4787,^VNINDEX,2020-12-22,1081.85,1084.23,1077.0601,1083.45,756114347,26.989535472764146,1089.7335396490043,983.1704603509952,72.53237316328486,142.73024806286475,61.58507986553992,1015.4420000000001,974.2876666666667,24.229999542236328,0.01305640082133848
4788,^VNINDEX,2020-12-23,1087.89,1094.09,1077.92,1078.9,813169564,26.902305130295417,1093.9907576477806,986.8092423522195,71.04623209966806,136.6068450178507,65.7129189205029,1019.6646666666667,977.1825,23.309999465942383,0.11086933695022194
4789,^VNINDEX,2020-12-24,1083.83,1084.76,1046.89,1067.52,757318877,25.619577025736817,1095.7973736015692,991.1576263984308,67.46947380917348,94.15591056421314,21.71475101621664,1023.2726666666666,979.7396666666667,21.530000686645508,0.5978603020698591
4790,^VNINDEX,2020-12-28,1094.37,1096.11,1083.9,1091.33,723882551,25.969572918067797,1103.7357220702788,999.4642779297209,70.69469649332027,128.8598105713993,29.7447773158435,1031.895,985.5923333333334,21.700000762939453,2.3015868991853004
4791,^VNINDEX,2020-12-29,1090.49,1102.79,1087.9301,1099.49,678818432,26.558662298558602,1108.3816795322205,1003.8803204677793,71.71307015395071,132.8079407265243,33.88714450382978,1036.248,988.6560000000001,23.079999923706055,0.2275111649165721
4792,^VNINDEX,2020-12-30,1099.78,1108.83,1094.91,1097.54,676978950,26.561981188703157,1111.7719937022023,1008.8120062977976,71.10225191066357,130.52338426814794,37.4517332377223,1040.3816666666667,991.6196666666667,22.770000457763672,0.02786181912238092
4793,^VNINDEX,2020-12-31,1098.25,1105.33,1096.51,1103.87,527818627,26.76683808338953,1115.783034332375,1013.2079656676249,71.90581949259374,123.8778747745573,37.45173323772229,1044.402,994.7035000000001,22.75,0.1251235727807877
4794,^VNINDEX,2021-01-04,1113.77,1126.4301,1113.59,1120.47,764035996,27.946519831837577,1122.3361921045641,1016.5528078954361,73.87650499472711,149.5805990348835,48.52959764116914,1048.751,997.978,26.969999313354492,0.9868322934359343
4795,^VNINDEX,2021-01-05,1116.96,1134.45,1116.49,1132.55,763427860,29.515939779119208,1131.1175326502157,1018.0284673497839,75.18679067701531,153.52419067646784,51.9847566224395,1053.363,1001.4233333333334,25.34000015258789,0.48078018178008564
4796,^VNINDEX,2021-01-06,1139.12,1152.85,1133.7,1143.21,790451912,31.259548686201697,1140.4380546330915,1020.1029453669086,76.27318547695373,172.24125456278102,58.77229365128477,1058.278,1004.9791666666666,25.06999969482422,0.3558114396317173
4797,^VNINDEX,2021-01-07,1147.26,1156.49,1143.4399,1156.49,763739596,33.328763087064544,1152.0313036243215,1020.2456963756786,77.54045729085479,174.42189323068615,59.968971045856144,1063.4963333333335,1008.5843333333333,22.3700008392334,0.5573148872361763
4798,^VNINDEX,2021-01-08,1164.1,1176.33,1160.48,1167.6899,808314023,35.46356681324437,1162.9983175158143,1022.9566724841859,78.54043557699413,185.31781081805823,65.75965685512804,1068.8869966666666,1012.333165,21.559999465942383,0.3710901509988403
4799,^VNINDEX,2021-01-11,1176.47,1186.45,1175.0,1184.89,845851690,38.10407837292087,1177.4665612755052,1022.3814287244946,79.95808534846343,188.7190062733127,68.26289996629434,1074.70933,1016.3596650000001,24.079999923706055,0.9094676637045463
4800,^VNINDEX,2021-01-12,1190.38,1192.28,1179.24,1192.28,719934730,40.32813639405845,1192.1545550870485,1020.5124349129517,80.52976913330875,179.6564555174382,69.6301842343008,1081.0159966666668,1020.5028316666667,23.329999923706055,0.13339638927347303
4801,^VNINDEX,2021-01-13,1197.3199,1200.8199,1183.1801,1186.05,819291996,41.11407203575823,1202.1703742834852,1023.5746157165148,78.57512099896665,164.8121311200223,71.54942951643655,1086.9219966666667,1024.5299983333334,22.209999084472656,0.1801252621078176
4802,^VNINDEX,2021-01-14,1189.48,1190.5,1178.84,1187.4,779343266,41.36898945263715,1211.3463922625724,1026.4395977374274,78.69106355966403,142.84221601377905,65.85528752390604,1092.69133,1028.6694983333332,23.25,0.0001823736772344312
4803,^VNINDEX,2021-01-15,1188.84,1197.74,1188.84,1194.2,783113133,41.63971974275387,1218.6400330947872,1033.3889569052126,79.27546032579633,140.44525951555346,67.76334524562276,1098.5046633333334,1032.7411650000001,24.34000015258789,0.10917452828793421
4804,^VNINDEX,2021-01-19,1189.91,1189.91,1117.17,1131.0,986187155,35.51937484365203,1224.3595443716383,1045.1094356283618,62.301560627339995,55.19441054888068,3.4735170712100043,1107.55366,1039.5891633333333,23.239999771118164,13.726617709691803
4805,^VNINDEX,2021-01-20,1136.5,1142.48,1098.05,1134.6801,839300719,30.95987461768459,1223.6170202478347,1050.9749697521652,62.78215412875822,21.773112736934273,6.60251709843808,1111.0676633333335,1042.7259983333333,21.579999923706055,0.027493879236279137
4806,^VNINDEX,2021-01-21,1146.86,1164.21,1132.66,1164.21,721919685,29.39045906038632,1224.0799443276342,1059.0430456723657,66.34375905547557,58.869568384365266,4.674750955006975,1115.2369966666665,1046.778665,21.31999969482422,2.863800336353894
4807,^VNINDEX,2021-01-22,1166.77,1175.72,1161.4301,1166.78,758315840,28.03094021566085,1221.9256696522034,1071.1233203477968,66.63125307339428,74.92051311030778,10.061905321215121,1119.7659966666665,1050.9069983333334,21.90999984741211,0.007328480406502733
4808,^VNINDEX,2021-01-25,1164.2,1172.1801,1162.8,1166.05,707236185,26.588115591267297,1220.487783322894,1080.7242066771062,66.46442641181301,68.77663851759895,10.061905321215118,1123.7689966666667,1054.916665,23.190000534057617,0.010206846044224822
4809,^VNINDEX,2021-01-26,1164.97,1164.97,1121.03,1136.12,782270801,22.76712062239767,1217.39632992326,1088.29466007674,60.083950524758684,24.652314264609405,10.83423808491831,1126.1699966666667,1058.290665,23.020000457763672,3.141194826786069
4810,^VNINDEX,2021-01-27,1122.41,1136.12,1088.86,1097.17,714917500,16.406886722315676,1217.6910733625455,1087.7679166374546,53.20755126739381,-33.18837088097151,22.88749002331963,1127.5666633333335,1060.986665,37.209999084472656,5.4191190422952555
4811,^VNINDEX,2021-01-28,1041.71,1052.16,1022.77,1023.94,666812100,5.395115014589692,1232.797283426325,1065.301706573675,43.52032281106345,-152.80672649771827,40.539151768899565,1126.1316633333333,1062.389665,30.209999084472656,19.60402152161221
4812,^VNINDEX,2021-01-29,998.33,1076.11,998.33,1056.61,711837700,-0.6876703976126919,1238.1163477803548,1055.2566422196455,47.898188656008465,-133.1274499119243,45.47316377986143,1126.2929966666668,1064.370665,33.09000015258789,3.9913571838514885
4813,^VNINDEX,2021-02-01,1062.13,1074.52,1035.51,1035.51,561669800,-7.128739647655948,1246.0767664848313,1038.8002235151685,45.5397867696485,-122.91011599286095,45.47316377986144,1125.2279966666667,1065.9909983333334,30.239999771118164,1.6463379968311647
4814,^VNINDEX,2021-02-02,1036.95,1075.53,1029.36,1075.53,526221500,-8.90144359401279,1247.4232708255604,1031.75171917444,50.33760982250718,-101.78141666829019,46.743855301154284,1125.0429966666668,1068.0499983333334,25.559999465942383,5.755084763638118
4815,^VNINDEX,2021-02-03,1084.87,1113.24,1075.53,1111.29,606731400,-7.336223681967567,1246.5439954811059,1029.438994518894,54.07730288768473,-40.34998398677298,27.29918560156282,1125.9709966666667,1070.7064983333335,22.90999984741211,4.124052125197278
4816,^VNINDEX,2021-02-04,1112.97,1117.88,1098.85,1112.1899,445476800,-5.954521201795615,1244.5473434272474,1027.0056365727526,54.16715022298952,-26.861070737078933,25.1185283146272,1127.08066,1073.3726633333333,21.770000457763672,0.00018866303013803223
4817,^VNINDEX,2021-02-05,1114.79,1126.91,1112.1899,1126.91,436892900,-3.6298799856861024,1241.5137906386267,1025.961199361373,55.63590471921063,-10.092203251893284,20.813167743195006,1129.0603266666667,1076.1664966666665,20.8700008392334,0.6019025406180217
4818,^VNINDEX,2021-02-08,1127.0601,1127.0601,1075.1,1083.1801,609698500,-5.255638805136414,1235.8625093690252,1021.4414906309748,50.64792179320245,-58.16630183781701,31.206751655749965,1129.0189966666667,1078.114665,21.239999771118164,6.087108169419992
4819,^VNINDEX,2021-02-09,1090.88,1114.9301,1078.98,1114.9301,459794700,-3.9367246174679167,1227.830290500935,1021.7387194990652,53.761515206372785,-45.70463427367789,31.206751655749965,1129.8056666666666,1080.8503333333333,21.6299991607666,3.0862323872737196
4820,^VNINDEX,2021-02-17,1127.46,1155.78,1114.9301,1155.78,482046200,0.4001571491380673,1223.3751689155486,1023.1668410844516,57.343412193170145,21.031073141152934,12.605774999127553,1131.6820000000002,1083.965,21.5,4.783545839495831
4821,^VNINDEX,2021-02-18,1157.1,1174.38,1148.66,1174.38,560699200,5.2771994774004725,1221.1247552012999,1024.1152547987,58.845088648073954,59.40889221661907,5.337235998799907,1134.2433333333333,1087.3125,22.489999771118164,0.8335882784578862
4822,^VNINDEX,2021-02-19,1160.65,1178.1801,1157.6,1173.5,520714600,8.967905580997467,1217.3190514269274,1025.8509585730724,58.74387342810539,62.57916288086568,3.8729207611876175,1136.5643333333333,1090.4831666666666,22.049999237060547,0.011568955562218713
4823,^VNINDEX,2021-02-22,1173.5699,1182.67,1169.12,1175.04,542637200,11.880135085741813,1214.1289885270367,1027.3510314729633,58.871939808148575,68.83101295239967,2.0806588851993144,1138.3833333333334,1093.5671666666667,23.450000762939453,0.0003234632423021506
4824,^VNINDEX,2021-02-23,1174.5699,1184.3199,1168.3199,1177.64,545038100,14.23381763121688,1219.8089927622525,1026.3350272377472,59.093714818772135,66.90691934732266,1.3934422862589784,1139.8863333333334,1096.6246666666666,23.110000610351562,0.004855768461200376
4825,^VNINDEX,2021-02-24,1184.3199,1185.58,1154.36,1162.01,545511700,14.668824552814385,1222.6271326524907,1026.2498773475095,57.176371604277456,48.323215448295045,7.052894862346565,1140.5130000000001,1099.3954999999999,21.34000015258789,0.753727697683111
4826,^VNINDEX,2021-02-25,1169.97,1169.97,1155.74,1165.4301,468526100,15.11530433978919,1222.793640001141,1026.2053799988591,57.48859619044769,41.1820553039253,7.052894862346572,1140.8110033333332,1102.1536683333334,28.889999389648438,0.013980181990198829
4827,^VNINDEX,2021-02-26,1148.88,1169.28,1148.88,1168.47,506960700,15.53535540548387,1223.0339623577825,1026.1340576422176,57.771690462904125,39.105841322057586,9.954898284246978,1140.8370066666669,1104.8620016666669,27.950000762939453,0.009488575368040743
4828,^VNINDEX,2021-03-01,1176.9301,1186.8199,1174.45,1186.17,574423600,17.099379968002495,1226.2112722022077,1024.9687477977925,59.40018720205118,73.70951183145749,1.3096116676979883,1140.8796733333334,1107.7945016666667,23.350000381469727,0.7315831183066651
4829,^VNINDEX,2021-03-02,1196.16,1196.16,1181.99,1186.61,512197000,18.16499032361685,1232.3178829318076,1023.911137068192,59.440410660888496,83.53898984033296,3.0303773392693754,1140.6906733333335,1110.853335,24.100000381469727,0.0020118506453162387
4830,^VNINDEX,2021-03-03,1184.73,1189.1801,1180.25,1186.95,563365200,18.819984302247803,1238.9080959125022,1026.2989240874977,59.47250693493795,79.25293987598074,2.1588611880856865,1140.7206733333333,1113.821335,26.670000076293945,0.002483295648399403
4831,^VNINDEX,2021-03-04,1191.78,1191.9,1159.48,1168.52,612855400,17.64848403704741,1233.9938784469218,1045.671141553078,56.94559068917816,59.581707170848865,7.793427651530266,1140.09134,1116.391335,28.56999969482422,1.0088438690282495
4832,^VNINDEX,2021-03-05,1164.1899,1169.5601,1155.6,1168.6899,537313300,16.543072900072048,1231.7576840804638,1059.1153259195364,56.96302912786006,47.12209021330595,9.55297175063512,1139.2410033333333,1118.8728333333333,24.65999984741211,0.002864252805150136
4833,^VNINDEX,2021-03-08,1180.33,1181.25,1164.02,1168.27,608624800,15.454988699876822,1221.5843140952063,1082.5646959047938,56.904102811063154,60.93638873486932,3.2098617811942813,1138.4520066666666,1121.319166666667,25.469999313354492,0.008540849888386276
4834,^VNINDEX,2021-03-09,1160.96,1168.27,1150.9399,1161.97,575592300,13.923811748728212,1215.895165414371,1096.897844585629,56.00489486001065,40.44194718079221,9.478777790803495,1139.4843399999997,1123.5190000000002,24.030000686645508,0.15777882559430753
4835,^VNINDEX,2021-03-10,1163.86,1170.59,1154.89,1170.08,547558000,13.212447336873993,1215.1463197320827,1103.5256902679175,56.9116294644949,46.480149536442646,8.15067650204976,1140.6643366666665,1125.8659999999998,22.559999465942383,0.1257101992574337
4836,^VNINDEX,2021-03-11,1170.08,1183.73,1170.08,1181.73,568292300,13.433886075884175,1214.7891236734652,1110.836896326535,58.19207975313593,67.56625574388178,0.7508576891610115,1141.2483366666668,1128.2426666666668,21.90999984741211,0.2862518423887764
4837,^VNINDEX,2021-03-12,1185.21,1186.52,1178.14,1181.5601,571414100,13.440731970255229,1215.2717094097095,1115.8193205902905,58.16600245578036,72.35299156949505,0.7898508240539566,1141.7410066666666,1130.7535016666668,20.690000534057617,0.0077411231002490356
4838,^VNINDEX,2021-03-15,1183.89,1186.0601,1178.8,1184.5601,616698600,13.532241067323866,1202.4327358121568,1138.7962941878432,58.505658005500806,72.59248873602321,0.7898508240539506,1142.35801,1133.0635033333333,20.030000686645508,0.005875804093533451
4839,^VNINDEX,2021-03-16,1184.91,1184.91,1171.76,1179.9,607821300,13.077976786482395,1192.1202816404957,1155.6057383595044,57.752172482197615,61.747245371955444,3.46657710107768,1143.8173433333334,1134.99367,19.790000915527344,0.10112910217351549
